serie,code_amc,ano,value
area_plantada_ha,3019,2012,1547
area_plantada_ha,3019,2013,1453
area_plantada_ha,3019,2014,1468
area_plantada_ha,3019,2015,1363
area_plantada_ha,3019,2016,1324
area_plantada_ha,3019,2017,960
area_plantada_ha,3019,2018,1240
area_plantada_ha,3019,2019,999
area_plantada_ha,3019,2020,948
area_plantada_ha,3019,2021,891
area_plantada_ha,3019,2022,860
area_plantada_ha,3019,2023,861
area_plantada_ha,3019,2024,589
area_plantada_ha,3020,1988,48683
area_plantada_ha,3020,1989,61383
area_plantada_ha,3020,1990,27994
area_plantada_ha,3020,1991,15440
area_plantada_ha,3020,1992,23610
area_plantada_ha,3020,1993,20394
area_plantada_ha,3020,1994,21708
area_plantada_ha,3020,1995,27151
area_plantada_ha,3020,1996,21694
area_plantada_ha,3020,1997,41815
area_plantada_ha,3020,1998,43555
area_plantada_ha,3020,1999,79061
area_plantada_ha,3020,2000,84880
area_plantada_ha,3020,2001,83678
area_plantada_ha,3020,2002,91977
area_plantada_ha,3020,2003,101549
area_plantada_ha,3020,2004,113070
area_plantada_ha,3020,2005,125235
area_plantada_ha,3020,2006,122806
area_plantada_ha,3020,2007,122926
area_plantada_ha,3020,2008,128675
area_plantada_ha,3020,2009,124857
area_plantada_ha,3020,2010,139810
area_plantada_ha,3020,2011,158525
area_plantada_ha,3020,2012,194732
area_plantada_ha,3020,2013,211871
area_plantada_ha,3020,2014,255898
area_plantada_ha,3020,2015,260929
area_plantada_ha,3020,2016,240764
area_plantada_ha,3020,2017,330267
area_plantada_ha,3020,2018,333506
area_plantada_ha,3020,2019,322620
area_plantada_ha,3020,2020,324280
area_plantada_ha,3020,2021,332434
area_plantada_ha,3020,2022,336215
area_plantada_ha,3020,2023,336649
area_plantada_ha,3020,2024,338073
area_plantada_ha,3021,1988,3673
area_plantada_ha,3021,1989,3954
area_plantada_ha,3021,1990,3798
area_plantada_ha,3021,1991,3671
area_plantada_ha,3021,1992,3910
area_plantada_ha,3021,1993,4194
area_plantada_ha,3021,1994,3764
area_plantada_ha,3021,1995,3878
area_plantada_ha,3021,1996,2244
area_plantada_ha,3021,1997,2369
area_plantada_ha,3021,1998,2544
area_plantada_ha,3021,1999,2016
area_plantada_ha,3021,2000,2233
area_plantada_ha,3021,2001,2399
area_plantada_ha,3021,2002,2309
area_plantada_ha,3021,2003,2637
area_plantada_ha,3021,2004,2720
area_plantada_ha,3021,2005,2590
area_plantada_ha,3021,2006,2287
area_plantada_ha,3021,2007,2250
area_plantada_ha,3021,2008,2399
area_plantada_ha,3021,2009,2444
area_plantada_ha,3021,2010,2376
area_plantada_ha,3021,2011,2441
area_plantada_ha,3021,2012,2706
area_plantada_ha,3021,2013,2812
area_plantada_ha,3021,2014,2883
area_plantada_ha,3021,2015,3172
area_plantada_ha,3021,2016,2133
area_plantada_ha,3021,2017,2687
area_plantada_ha,3021,2018,1966
area_plantada_ha,3021,2019,1459
area_plantada_ha,3021,2020,1023
area_plantada_ha,3021,2021,1083
area_plantada_ha,3021,2022,1066
