code_amc,ano,pop_rural,pop_urbana,pop_total,tx_urbanizacao
10002,1970,5903,970,6873,0.14113196566273825
10002,1980,7419,1544,8963,0.17226375097623564
10002,1991,8497,2952,11449,0.2578391125862521
10002,1996,7899,4578,12477,0.36691512382784325
10002,2000,8120,5528,13648,0.40504103165298944
10002,2007,9036,8306,17342,0.4789528312766694
10002,2010,8035,9029,17064,0.5291256446319738
10002,2022,7781,9858,17639,0.5588752196836555
10003,1960,6048,3208,9256,0.3465859982713915
10003,1970,3974,5896,9870,0.5973657548125634
10003,1980,4887,6648,11535,0.576332899869961
10003,1991,3166,9728,12894,0.7544594384985265
10003,1996,2618,10584,13202,0.8016967126193001
10003,2000,2138,12184,14322,0.8507191732998185
10003,2007,2293,12335,14628,0.8432458299152311
10003,2010,1879,12774,14653,0.8717668736777452
10003,2022,3448,10347,13795,0.7500543675244654
10004,1940,16373,3924,20297,0.1933290634083855
10004,1950,21846,4230,26076,0.16221813161527843
10004,1960,18203,9652,27855,0.3465087057978819
10004,1970,27901,4307,32208,0.13372454048683557
10004,1980,30263,5179,35442,0.14612606512047852
10004,1991,32008,7733,39741,0.194584937470119
10004,1996,28766,9623,38389,0.25067076506290864
10004,2000,28628,12265,40893,0.29992908321717654
10004,2007,29176,13995,43171,0.3241759514488893
10004,2010,28375,15105,43480,0.3474011039558418
10004,2022,22766,18039,40805,0.4420781766940326
10005,1970,10026,1503,11529,0.13036690085870414
10005,1980,11214,1912,13126,0.1456650921834527
10005,1991,11023,3122,14145,0.2207140332272888
10005,1996,10749,3399,14148,0.2402459711620017
10005,2000,10642,4324,14966,0.28892155552585863
10005,2007,9591,5219,14810,0.3523970290344362
10005,2010,9954,5777,15731,0.3672366664547708
10005,2022,8560,5937,14497,0.4095330068289991
10006,1970,4628,876,5504,0.15915697674418605
10006,1980,4824,913,5737,0.15914240892452503
10006,1991,6199,1108,7307,0.15163541809224032
10006,1996,8925,1175,10100,0.11633663366336634
10006,2000,10953,1351,12304,0.10980169050715215
10006,2007,9057,1552,10609,0.14629088509755866
10006,2010,8843,2016,10859,0.18565245418546827
10006,2022,8320,2284,10604,0.2153904187099208
10007,1970,5609,1369,6978,0.19618801948982517
10007,1980,5644,1646,7290,0.22578875171467763
10007,1991,4157,2455,6612,0.37129461584996976
10007,1996,3631,3085,6716,0.45935080405002976
10007,2000,2736,2579,5315,0.4852304797742239
10007,2007,2375,2837,5212,0.5443207981580968
10007,2010,1922,2680,4602,0.5823554976097349
10007,2022,1850,2597,4447,0.5839892062064314
10008,1940,22215,15612,37827,0.41272107224998017
10008,1950,27311,24696,52007,0.4748591535754802
10008,1960,48647,25808,74455,0.34662547847693237
10008,1970,21901,56062,77963,0.7190846940215231
10008,1980,22478,79688,102166,0.7799855137717049
10008,1991,22567,103267,125834,0.8206605527917733
10008,1996,25833,108491,134324,0.8076814269974093
10008,2000,23328,117770,141098,0.8346681030205956
10008,2007,22653,121734,144387,0.8431091441750296
10008,2010,23661,129849,153510,0.8458667187805354
10008,2022,23989,138623,162612,0.8524770619634467
10009,1940,21217,2363,23580,0.10021204410517387
10009,1950,32333,2025,34358,0.058938238547063274
10009,1960,14201,7496,21697,0.3454855509978338
10009,1970,28305,4018,32323,0.12430776846208583
10009,1980,35680,4532,40212,0.11270267581816373
10009,1991,21272,79685,100957,0.7892964331348991
10009,1996,24683,87598,112281,0.7801676151797722
10009,2000,21812,106574,128386,0.8301060863334009
10009,2007,17952,120590,138542,0.8704219659020369
10009,2010,19264,140348,159612,0.8793073202516102
10009,2022,15906,153840,169746,0.9062952882542151
10010,1970,4114,3606,7720,0.46709844559585495
10010,1980,4349,4797,9146,0.5244915810190247
10010,1991,3976,6028,10004,0.6025589764094362
10010,1996,2957,5299,8256,0.6418362403100775
10010,2000,2662,5200,7862,0.6614093106079878
10010,2007,1302,5385,6687,0.8052938537460744
10010,2010,1277,5080,6357,0.7991190813276703
10010,2022,788,4430,5218,0.8489842851667305
10011,1940,23377,5189,28566,0.18164951340754742
10011,1950,21476,5886,27362,0.21511585410423215
10011,1960,20271,10769,31040,0.3469394329896907
10011,1970,16026,8417,24443,0.34435216626437015
10011,1980,13306,11912,25218,0.472361011975573
10011,1991,12195,15831,28026,0.5648683365446371
10011,1996,11098,19438,30536,0.6365601257532093
10011,2000,10224,20884,31108,0.6713385624276713
10011,2007,10049,23505,33554,0.7005126065446743
10011,2010,9460,24891,34351,0.7246077261215103
10011,2022,8458,28063,36521,0.7684072177651214
10012,1970,7795,7186,14981,0.47967425405513653
10012,1980,6549,11642,18191,0.6399868066626354
10012,1991,6335,16444,22779,0.721892971596646
10012,1996,5820,17605,23425,0.751547491995731
10012,2000,5112,19022,24134,0.7881826468882075
10012,2007,3274,18822,22096,0.8518283852280956
10012,2010,5233,19957,25190,0.7922588328701866
10012,2022,4212,19926,24138,0.825503355704698
10013,1940,15669,1759,17428,0.10092953867339913
10013,1950,18926,2588,21514,0.12029376220135725
10013,1960,28008,14791,42799,0.3455921867333349
10013,1970,43114,19199,62313,0.30810585271131224
10013,1980,50487,37435,87922,0.4257751188553491
10013,1991,53384,71497,124881,0.5725210400301086
10013,1996,46626,78053,124679,0.626031649275339
10013,2000,42011,93765,135776,0.6905859651190196
10013,2007,42188,101536,143724,0.7064651693523698
10013,2010,42800,105964,148764,0.7122959855879111
10013,2022,28980,129854,158834,0.8175453618242945
10014,1970,19931,1597,21528,0.07418246005202526
10014,1980,29117,2174,31291,0.06947684637755265
10014,1991,37203,4341,41544,0.10449162333911034
10014,1996,37342,6172,43514,0.14183940800661857
10014,2000,26852,4208,31060,0.13547971667739858
10014,2007,20991,4725,25716,0.18373775081661223
10014,2010,20592,4924,25516,0.19297695563567957
10014,2022,18913,6525,25438,0.2565060146237912
10015,1940,7565,6813,14378,0.4738489358742523
10015,1950,14012,5445,19457,0.2798478696613044
10015,1960,20022,10584,30606,0.34581454616741814
10015,1970,16291,3756,20047,0.18735970469396918
10015,1980,17843,4167,22010,0.18932303498409814
10015,1991,15197,9406,24603,0.3823111002723245
10015,1996,16340,12325,28665,0.4299668585382871
10015,2000,10636,11884,22520,0.5277087033747779
10015,2007,10231,12800,23031,0.5557726542486214
10015,2010,8984,13010,21994,0.5915249613530963
10015,2022,7589,13029,20618,0.6319235619361723
10016,1940,18973,7913,26886,0.2943167447742319
10016,1950,20761,10891,31652,0.34408568178946036
10016,1960,22411,11895,34306,0.3467323500262345
10016,1970,20859,25806,46665,0.5530054644808743
10016,1980,24132,39702,63834,0.6219569508412445
10016,1991,47838,52753,100591,0.524430615064966
10016,1996,42962,59299,102261,0.5798789372292468
10016,2000,27819,55678,83497,0.6668263530426243
10016,2007,25739,60904,86643,0.7029304156134945
10016,2010,25059,63774,88833,0.7179088852115768
10016,2022,20653,68882,89535,0.7693304294410007
10017,1940,21050,1691,22741,0.07435908711138473
10017,1950,26262,1694,27956,0.060595221061668335
10017,1960,18240,9654,27894,0.3460959346095935
10017,1970,9612,1698,11310,0.15013262599469496
10017,1980,10092,1773,11865,0.14943109987357775
10017,1991,12303,3749,16052,0.2335534512833292
10017,1996,10830,3561,14391,0.24744632061705232
10017,2000,8666,6035,14701,0.4105162914087477
10017,2007,7791,6909,14700,0.47
10017,2010,7542,6531,14073,0.46408015348539755
10017,2022,7307,6425,13732,0.46788523157588113
10018,1970,5596,1703,7299,0.23331963282641457
10018,1980,5350,2398,7748,0.30949922560660814
10018,1991,4876,2983,7859,0.3795648301310599
10018,1996,5090,3328,8418,0.3953433119505821
10018,2000,5378,3456,8834,0.39121575730133573
10018,2007,5419,4104,9523,0.4309566313136617
10018,2010,5916,4326,10242,0.4223784417106034
10018,2022,6282,4749,11031,0.43051400598313844
10019,1960,8387,4434,12821,0.3458388581233913
10019,1970,13361,2617,15978,0.16378770809863563
10019,1980,17635,3833,21468,0.17854481088131172
10019,1991,21760,6424,28184,0.22793074084587
10019,1996,15551,9189,24740,0.37142279708973325
10019,2000,17703,10261,27964,0.36693606064940637
10019,2007,17798,12801,30599,0.41834700480407855
10019,2010,18260,13863,32123,0.43155994147495563
10019,2022,9617,15249,24866,0.6132470039411244
10020,1970,11689,600,12289,0.04882415168036455
10020,1980,10815,690,11505,0.05997392438070404
10020,1991,10520,808,11328,0.0713276836158192
10020,1996,9999,1099,11098,0.09902685168498829
10020,2000,9521,2316,11837,0.19565768353467938
10020,2007,9490,2584,12074,0.2140135829054166
10020,2010,8329,3225,11554,0.2791241128613467
10020,2022,7304,3842,11146,0.3446976493809438
10021,1970,5289,1549,6838,0.22652822462708394
10021,1980,5150,3019,8169,0.3695678785653079
10021,1991,9542,4540,14082,0.3223973867348388
10021,1996,8119,5827,13946,0.4178258998996128
10021,2000,4456,5260,9716,0.5413750514615068
10021,2007,5370,5283,10653,0.49591664319909884
10021,2010,5232,5783,11015,0.5250113481615978
10021,2022,5278,5584,10862,0.5140858037193887
10022,1960,8291,4396,12687,0.34649641365176953
10022,1970,10651,1512,12163,0.1243114363232755
10022,1980,10527,2629,13156,0.19983277591973245
10022,1991,9801,5941,15742,0.3773980434506416
10022,1996,9028,5878,14906,0.39433785052998793
10022,2000,10223,6546,16769,0.3903631701353688
10022,2007,9825,8045,17870,0.4501958589815333
10022,2010,9226,8505,17731,0.4796683774180813
10022,2022,6971,8951,15922,0.5621781183268434
10023,1940,16706,3219,19925,0.16155583437892096
10023,1950,14800,4316,19116,0.22577945176815234
10023,1960,15779,8367,24146,0.34651702145282864
10023,1970,17748,8225,25973,0.3166750086628422
10023,1980,16044,16731,32775,0.5104805491990847
10023,1991,16361,30658,47019,0.6520342840128459
10023,1996,17111,34728,51839,0.6699203302532842
10023,2000,14579,39485,54064,0.7303381177863273
10023,2007,12319,41701,54020,0.7719548315438727
10023,2010,14503,43967,58470,0.7519582691978792
10023,2022,9919,42958,52877,0.8124137148476653
10024,1970,12330,1307,13637,0.09584219403094522
10024,1980,12211,1264,13475,0.09380333951762523
10024,1991,13387,2077,15464,0.13431195033626486
10024,1996,13935,3188,17123,0.1861823278631081
10024,2000,12726,3187,15913,0.20027650348771445
10024,2007,10542,3626,14168,0.25592885375494073
10024,2010,9805,3938,13743,0.2865458779014771
10024,2022,9352,4584,13936,0.32893226176808266
10025,1960,11416,6040,17456,0.346012832263978
10025,1970,20675,2986,23661,0.12619923080174125
10025,1980,26316,5909,32225,0.18336695112490303
10025,1991,33757,11584,45341,0.2554862045389383
10025,1996,33859,17448,51307,0.34007055567466427
10025,2000,31395,16189,47584,0.3402194014794889
10025,2007,33654,18258,51912,0.3517105871474803
10025,2010,32013,19638,51651,0.3802056107335773
10025,2022,24861,23433,48294,0.48521555472729533
10026,1970,4830,2713,7543,0.35967121834813737
10026,1980,4432,3342,7774,0.42989452019552354
10026,1991,3807,3829,7636,0.501440544787847
10026,1996,5036,3886,8922,0.43555256668908315
10026,2000,4967,4291,9258,0.46349103478073017
10026,2007,5061,4466,9527,0.46877296105804556
10026,2010,4911,5125,10036,0.5106616181745716
10026,2022,4260,5573,9833,0.5667649750839011
10027,1940,8516,771,9287,0.08301927425433402
10027,1950,10364,988,11352,0.08703312191684284
10027,1960,11651,6117,17768,0.3442705988293561
10027,1970,18167,4177,22344,0.1869405656999642
10027,1980,30368,7233,37601,0.1923619052684769
10027,1991,27548,9803,37351,0.26245615913897885
10027,1996,30978,12166,43144,0.2819859076580753
10027,2000,23282,19197,42479,0.4519174180183149
10027,2007,16573,19421,35994,0.5395621492470968
10027,2010,13884,20618,34502,0.5975885455915599
10027,2022,10669,17653,28322,0.6232963773744792
10028,1940,3962,2179,6141,0.3548282038755903
10028,1950,4060,2291,6351,0.3607305936073059
10028,1960,4567,2410,6977,0.34542066790884335
10028,1970,5194,2973,8167,0.3640259581241582
10028,1980,4161,3310,7471,0.44304644625886763
10028,1991,4073,3738,7811,0.47855588272948407
10028,1996,3702,4573,8275,0.5526283987915408
10028,2000,3594,4787,8381,0.571172891063119
10028,2007,3047,5460,8507,0.6418243799224168
10028,2010,3086,5513,8599,0.6411210605884405
10028,2022,3209,5468,8677,0.6301717183358304
10029,1970,7003,5297,12300,0.43065040650406505
10029,1980,7902,8476,16378,0.5175235071437294
10029,1991,6469,9268,15737,0.588930545847366
10029,1996,3878,12469,16347,0.7627699272037682
10029,2000,3209,13940,17149,0.8128753863199021
10029,2007,2442,12016,14458,0.8310969705353437
10029,2010,2169,11426,13595,0.8404560500183891
10029,2022,1548,9631,11179,0.8615260756776099
10030,1970,7807,891,8698,0.10243734191768222
10030,1980,8356,1250,9606,0.1301270039558609
10030,1991,11518,2305,13823,0.1667510670621428
10030,1996,9863,2672,12535,0.21316314319904267
10030,2000,9452,2727,12179,0.22391000903194022
10030,2007,10413,3024,13437,0.22505023442732752
10030,2010,10368,3482,13850,0.2514079422382671
10030,2022,9745,3869,13614,0.28419274276480094
10031,1940,8543,966,9509,0.10158796929224945
10031,1950,11539,1175,12714,0.09241780714173352
10031,1960,9100,4818,13918,0.3461704267854577
10031,1970,14789,2129,16918,0.12584229814398865
10031,1980,15855,3724,19579,0.19020378977475866
10031,1991,15563,6071,21634,0.28062309327909774
10031,1996,14249,6908,21157,0.32651132013045325
10031,2000,13315,7126,20441,0.34861308155178317
10031,2007,12804,8176,20980,0.38970448045757866
10031,2010,11722,8338,20060,0.4156530408773679
10031,2022,10123,8097,18220,0.44440175631174533
10032,1940,14339,1593,15932,0.09998744664825508
10032,1950,20411,3352,23763,0.14105963051803225
10032,1960,19875,10508,30383,0.34585129842346046
10032,1970,31521,7447,38968,0.19110552247998358
10032,1980,32428,13251,45679,0.2900895378620373
10032,1991,32307,21691,53998,0.40170006296529503
10032,1996,29229,24069,53298,0.4515929303163346
10032,2000,28629,28797,57426,0.5014627520635252
10032,2007,26625,31640,58265,0.543036128035699
10032,2010,25534,33798,59332,0.5696420144272905
10032,2022,27191,38777,65968,0.5878153043900073
10033,1940,20251,5137,25388,0.20233968804159447
10033,1950,24467,7314,31781,0.23013750353985085
10033,1960,23489,12449,35938,0.3464021370137459
10033,1970,35451,10879,46330,0.23481545434923376
10033,1980,38066,13497,51563,0.2617574617458255
10033,1991,41243,19359,60602,0.3194449028084882
10033,1996,42080,23024,65104,0.3536495453428361
10033,2000,44490,26562,71052,0.3738388785678095
10033,2007,47226,29281,76507,0.3827231495157306
10033,2010,47563,31634,79197,0.39943432200714674
10033,2022,44150,36974,81124,0.4557714116660914
10034,1940,18810,3020,21830,0.13834173156207055
10034,1950,19656,3632,23288,0.15596015115080727
10034,1960,15268,8097,23365,0.3465439760325273
10034,1970,8906,1247,10153,0.12282084113070028
10034,1980,9727,2379,12106,0.19651412522716008
10034,1991,12587,4659,17246,0.27014959990722487
10034,1996,14035,6574,20609,0.3189868504051628
10034,2000,15249,9536,24785,0.38474884002420817
10034,2007,11620,9130,20750,0.44
10034,2010,10783,10404,21187,0.4910558361259263
10034,2022,11930,14096,26026,0.5416122339199262
10035,1970,7459,1445,8904,0.16228661275831088
10035,1980,14040,6484,20524,0.31592282206197625
10035,1991,13200,11644,24844,0.46868459185316375
10035,1996,22435,16813,39248,0.42837851610273137
10035,2000,23097,17721,40818,0.4341466999853006
10035,2007,11256,21233,32489,0.6535442765243621
10035,2010,12381,22407,34788,0.6441014142807865
10035,2022,11542,24997,36539,0.6841183393086838
10036,1960,5900,3125,9025,0.3462603878116344
10036,1970,7133,2398,9531,0.2516000419683139
10036,1980,7882,3173,11055,0.2870194482134781
10036,1991,9652,4817,14469,0.33291865367337065
10036,1996,7739,5088,12827,0.3966632883760817
10036,2000,8031,5579,13610,0.40991917707567965
10036,2007,7755,6299,14054,0.4481998007684645
10036,2010,7731,6256,13987,0.44727246729105596
10036,2022,6004,7832,13836,0.5660595547846198
10037,1970,6006,2126,8132,0.26143630103295623
10037,1980,6862,2731,9593,0.2846867507557594
10037,1991,6625,3065,9690,0.31630546955624356
10037,1996,5753,3265,9018,0.36205367043690395
10037,2000,4649,3425,8074,0.42420113945999505
10037,2007,2286,3847,6133,0.6272623512147399
10037,2010,2507,3806,6313,0.6028829399651513
10037,2022,1871,3904,5775,0.6760173160173161
10038,1940,25862,6321,32183,0.19640804151259983
10038,1950,26733,8466,35199,0.24051819653967443
10038,1960,24164,12807,36971,0.34640664304454843
10038,1970,11104,9760,20864,0.4677914110429448
10038,1980,11399,30055,41454,0.7250205046557631
10038,1991,21770,70870,92640,0.7650043177892919
10038,1996,26240,87455,113695,0.7692070891420028
10038,2000,16065,115784,131849,0.8781560724768486
10038,2007,17351,156415,173766,0.9001473245629179
10038,2010,18910,178622,197532,0.9042686754551161
10038,2022,18832,248811,267643,0.9296376142847002
10039,1970,17687,3591,21278,0.1687658614531441
10039,1980,21140,4599,25739,0.1786782703290726
10039,1991,24651,9997,34648,0.28853036250288616
10039,1996,21366,11714,33080,0.35411124546553807
10039,2000,18832,14931,33763,0.44222965968663924
10039,2007,20225,17614,37839,0.4654985596870953
10039,2010,19512,18167,37679,0.4821518617797712
10039,2022,15660,21999,37659,0.584163148251414
10040,1940,41589,4253,45842,0.09277518432878147
10040,1950,59275,9138,68413,0.13357110490696214
10040,1960,36974,19564,56538,0.3460327567299869
10040,1970,30694,16478,47172,0.3493173916730264
10040,1980,32001,25466,57467,0.44314128108305634
10040,1991,38159,37854,76013,0.49799376422454056
10040,1996,35769,43041,78810,0.5461362771221926
10040,2000,37263,45943,83206,0.5521597000216331
10040,2007,36195,48370,84565,0.5719860462366227
10040,2010,38070,52883,90953,0.5814321682627291
10040,2022,35080,60558,95638,0.6332001923921454
10041,1970,4062,1916,5978,0.32050853128136503
10041,1980,4804,3396,8200,0.4141463414634146
10041,1991,6012,4589,10601,0.43288369021790396
10041,1996,2901,4197,7098,0.5912933220625528
10041,2000,3443,5159,8602,0.5997442455242967
10041,2007,1901,4768,6669,0.7149497675813465
10041,2010,1158,5295,6453,0.8205485820548583
10041,2022,1040,4793,5833,0.821704097376993
10042,1940,19431,8149,27580,0.29546773023930384
10042,1950,25721,7394,33115,0.22328250037747244
10042,1960,19245,10158,29403,0.3454749515355576
10042,1970,12944,8126,21070,0.38566682486948267
10042,1980,12562,9994,22556,0.4430750133002305
10042,1991,11210,10860,22070,0.49207068418667876
10042,1996,8351,11617,19968,0.5817808493589743
10042,2000,9226,10806,20032,0.5394369009584664
10042,2007,9940,11539,21479,0.53722240327762
10042,2010,10378,11420,21798,0.5239012753463621
10042,2022,3624,16497,20121,0.8198896675115551
10043,1970,8236,1733,9969,0.17383890059183468
10043,1980,9506,3186,12692,0.25102426725496374
10043,1991,8588,5713,14301,0.3994825536675757
10043,1996,8759,6335,15094,0.41970319332184974
10043,2000,9573,8082,17655,0.4577740016992353
10043,2007,6891,8371,15262,0.5484864369021099
10043,2010,6992,9029,16021,0.5635728106859746
10043,2022,8106,10306,18412,0.5597436454486204
