ano_tratamento,outcome_var,variavel_endogena,variavel_instrumento,coeficiente,erro_padrao,t_estatistica,p_valor,F_stat_1estagio,n_observacoes,significancia,coeficiente_sig
1895,nsabem_7a14,densidade_buffer_real_1895,densidade_buffer_sintetica_1895,-20.715870848100423,36.307630119393025,-0.5705652167321006,0.5683958935669076,121.59698489435624,1282,,-20.7159
1895,sabem_15a,densidade_buffer_real_1895,densidade_buffer_sintetica_1895,-69.14594332580108,47.18542663935372,-1.4654088825835008,0.14305828654731398,121.59698489435624,1282,,-69.1459
1895,nsabem_15a,densidade_buffer_real_1895,densidade_buffer_sintetica_1895,58.02347228502054,48.50781265891065,1.1961675677487367,0.23185568170104082,121.59698489435624,1282,,+58.0235
1896,sabem_7a14,densidade_buffer_real_1896,densidade_buffer_sintetica_1896,5.500302092855637,27.934210414524795,0.1969020069382622,0.8439359280802448,123.77062621590969,1281,,+5.5003
1896,nsabem_7a14,densidade_buffer_real_1896,densidade_buffer_sintetica_1896,-24.953541424507975,35.93954956606666,-0.6943198155179041,0.4876094591735699,123.77062621590969,1281,,-24.9535
1896,sabem_15a,densidade_buffer_real_1896,densidade_buffer_sintetica_1896,-64.45401909386635,46.184945252990126,-1.39556339713737,0.16309150460216415,123.77062621590969,1281,,-64.4540
1896,nsabem_15a,densidade_buffer_real_1896,densidade_buffer_sintetica_1896,52.60633815882027,47.52252767451276,1.1069768535698925,0.26851488811436963,123.77062621590969,1281,,+52.6063
1900,sabem_7a14,densidade_buffer_real_1900,densidade_buffer_sintetica_1900,5.569565308163309,27.930768105444706,0.19940609177438273,0.841977218525066,123.65756306621262,1281,,+5.5696
1900,nsabem_7a14,densidade_buffer_real_1900,densidade_buffer_sintetica_1900,-25.028779291483993,35.9461686249386,-0.6962850353436449,0.4863785579178961,123.65756306621262,1281,,-25.0288
1900,sabem_15a,densidade_buffer_real_1900,densidade_buffer_sintetica_1900,-64.25889689321903,46.14646342947614,-1.3924988421143782,0.1640166817230351,123.65756306621262,1281,,-64.2589
1900,nsabem_15a,densidade_buffer_real_1900,densidade_buffer_sintetica_1900,52.40610651535172,47.49530725123032,1.1033954625905529,0.27006581907719673,123.65756306621262,1281,,+52.4061
1901,sabem_7a14,densidade_buffer_real_1901,densidade_buffer_sintetica_1901,-9.886588829257082,24.921542263536562,-0.3967085473567356,0.691649522089025,149.38755642206698,1280,,-9.8866
1901,nsabem_7a14,densidade_buffer_real_1901,densidade_buffer_sintetica_1901,-8.081687141082242,32.15573528029246,-0.25132957062360595,0.8016002641322001,149.38755642206698,1280,,-8.0817
