grupo,ano_tratamento,tipo_outcome,outcome_var,coeficiente,erro_padrao,t_estatistica,p_valor,F_stat_1estagio,n_observacoes,significancia,coeficiente_sig
BA,1985,persistencia,adh_gini_2010,-0.015872842927294073,0.043193709916079265,-0.3674804261577276,0.7135241859180467,28.44410034203778,304,,-0.0159
BA,1985,persistencia,log(valor_producao_mil_reais_2010),-0.04980073786237682,0.2902048951478734,-0.17160543703785885,0.8638653877214837,28.44410034203778,304,,-0.0498
BA,1985,contemporaneo,log(pib_1985),-0.3591369166102112,1.278010667461989,-0.28101245611934045,0.7788991819604181,28.05300266102366,302,,-0.3591
BA,1985,contemporaneo,log(pop_total_1991),-0.07679006329527027,0.8619418116326022,-0.0890896140074959,0.9290711431869315,28.44410034203778,304,,-0.0768
BA,1985,contemporaneo,adh_idhm_1991,0.20647272563411034,0.08763268865364589,2.356115381215343,0.01912122241775262,28.44410034203778,304,**,+0.2065**
BA,1985,contemporaneo,log(valor_producao_mil_reais_1985),-0.17727311062920847,0.2305477070815996,-0.7689215948977743,0.4425550182914141,28.44410034203778,304,,-0.1773
Nordeste,2003,persistencia,log(pib_2010),4.42491265430618,1.3761658516155015,3.215391988626741,0.001336998939744488,35.200680551072125,1231,***,+4.4249***
Nordeste,2003,persistencia,log(pop_total_2010),3.0007101613671225,1.0123175399923037,2.9641985274600064,0.00309393976167501,35.200680551072125,1231,***,+3.0007***
Nordeste,2003,persistencia,adh_idhm_2010,0.0514605856995914,0.030472711802109628,1.6887432281635264,0.09152545332448953,35.200680551072125,1231,*,+0.0515*
Nordeste,2003,persistencia,adh_gini_2010,-0.09749954384127535,0.04327530693985888,-2.2530064079446896,0.024436673596594533,35.200680551072125,1231,**,-0.0975**
Nordeste,2003,persistencia,log(valor_producao_mil_reais_2010),6.66117497628276,1.9564208556040457,3.4047761028524306,6.838061862443252e-4,35.200680551072125,1231,***,+6.6612***
Nordeste,2003,contemporaneo,log(pib_2003),4.438873230055479,1.3553002399161773,3.2751954875548566,0.001085698920637385,35.200680551072125,1231,***,+4.4389***
Nordeste,2003,contemporaneo,log(pop_total_2007),3.094472769309244,1.0020790873842729,3.088052438442505,0.002060437324573574,35.200680551072125,1231,***,+3.0945***
Nordeste,2003,contemporaneo,adh_idhm_2000,0.10685678771989304,0.04469503099837157,2.390797932857151,0.016963430347256496,35.200680551072125,1231,**,+0.1069**
Nordeste,2003,contemporaneo,log(valor_producao_mil_reais_2003),5.186039414346632,1.7416286848991214,2.9776952224733355,0.002961868327821572,35.200680551072125,1231,***,+5.1860***
Semiarido,2003,persistencia,log(pib_2010),7.97906625686505,2.919501277964603,2.7330237246643163,0.0064017362604152075,11.953553496694159,895,***,+7.9791***
Semiarido,2003,persistencia,log(pop_total_2010),6.020226634855318,2.2022749789073752,2.7336398463021,0.006389873736019068,11.953553496694159,895,***,+6.0202***
Semiarido,2003,persistencia,adh_idhm_2010,0.13139375585211918,0.058519049808114586,2.2453159489595707,0.024995983902768866,11.953553496694159,895,**,+0.1314**
Semiarido,2003,persistencia,adh_gini_2010,-0.09637609371724912,0.0781376862729541,-1.2334137125660951,0.2177515469807217,11.953553496694159,895,,-0.0964
Semiarido,2003,persistencia,log(valor_producao_mil_reais_2010),8.044260968495756,3.23287170570486,2.488271017467386,0.01302100638529539,11.953553496694159,895,**,+8.0443**
Semiarido,2003,contemporaneo,log(pib_2003),7.839168475670746,2.785755554291202,2.8140187905558416,0.005001984669335191,11.953553496694159,895,***,+7.8392***
Semiarido,2003,contemporaneo,log(pop_total_2007),5.836659516978606,2.12957726894684,2.74075968131697,0.006254222035919208,11.953553496694159,895,***,+5.8367***
Semiarido,2003,contemporaneo,adh_idhm_2000,0.23892676994956577,0.09402065223610112,2.541215831491807,0.011217799970157424,11.953553496694159,895,**,+0.2389**
Semiarido,2003,contemporaneo,log(valor_producao_mil_reais_2003),6.182567225348229,2.867007085047526,2.1564534170817162,0.0313192026088628,11.953553496694159,895,**,+6.1826**
Nao_Semiarido,2003,persistencia,log(pib_2010),0.34694667288985154,1.121149532800852,0.30945619896313964,0.7571765611713234,24.18281329111666,336,,+0.3469
Nao_Semiarido,2003,persistencia,log(pop_total_2010),-0.6344289448456031,0.9036804255687794,-0.7020501129547998,0.4831598239671726,24.18281329111666,336,,-0.6344
Nao_Semiarido,2003,persistencia,adh_idhm_2010,0.00870087403896939,0.03881942848559361,0.22413709779880958,0.8227941111836885,24.18281329111666,336,,+0.0087
Nao_Semiarido,2003,persistencia,adh_gini_2010,-0.08772056695633204,0.04462273699745215,-1.9658266807197566,0.05018568309845796,24.18281329111666,336,*,-0.0877*
Nao_Semiarido,2003,persistencia,log(valor_producao_mil_reais_2010),2.2637457349531704,1.4890722302232031,1.5202390381115685,0.12944143525827928,24.18281329111666,336,,+2.2637
Nao_Semiarido,2003,contemporaneo,log(pib_2003),0.3727769171934012,1.102520895538504,0.3381132445669666,0.7355002580057524,24.18281329111666,336,,+0.3728
Nao_Semiarido,2003,contemporaneo,log(pop_total_2007),-0.0562803545709053,0.7810505929633964,-0.07205724581473157,0.9426015068153271,24.18281329111666,336,,-0.0563
Nao_Semiarido,2003,contemporaneo,adh_idhm_2000,0.01979186392226387,0.0502282574587337,0.39403843421254214,0.6938159331455025,24.18281329111666,336,,+0.0198
Nao_Semiarido,2003,contemporaneo,log(valor_producao_mil_reais_2003),1.7256409622408564,1.4030768212582319,1.2298977048835857,0.21964168198944692,24.18281329111666,336,,+1.7256
MA,2003,persistencia,log(pib_2010),-10.734002855544531,20.928761963407112,-0.5128828391432038,0.6093039597365512,0.9460552242640022,98,,-10.7340
MA,2003,persistencia,log(pop_total_2010),-8.545177895617371,18.197868531192384,-0.4695702620870326,0.6398105048450049,0.9460552242640022,98,,-8.5452
MA,2003,persistencia,adh_idhm_2010,-0.537230727487298,0.8674655515183087,-0.6193107340654544,0.53729383394557,0.9460552242640022,98,,-0.5372
MA,2003,persistencia,adh_gini_2010,0.6374238480182512,0.9541858694303523,0.6680290166095127,0.5058438013448958,0.9460552242640022,98,,+0.6374
MA,2003,persistencia,log(valor_producao_mil_reais_2010),-10.921012010169534,21.018961269371264,-0.5195790538937614,0.6046468374004432,0.9460552242640022,98,,-10.9210
MA,2003,contemporaneo,log(pib_2003),-12.044992415187835,22.411338302328797,-0.5374508319271688,0.5922975189693895,0.9460552242640022,98,,-12.0450
MA,2003,contemporaneo,log(pop_total_2007),-9.377173391557108,18.792791475740703,-0.4989771425741589,0.6190266026433802,0.9460552242640022,98,,-9.3772
MA,2003,contemporaneo,adh_idhm_2000,-0.6931384705793562,1.1064551883352938,-0.626449654614762,0.5326235642082133,0.9460552242640022,98,,-0.6931
MA,2003,contemporaneo,log(valor_producao_mil_reais_2003),-17.348271538499716,27.333766457747682,-0.6346828039712908,0.5272635119443623,0.9460552242640022,98,,-17.3483
PI,2003,persistencia,log(pib_2010),26.99028506369433,12.368687713672195,2.1821462137700833,0.03199595127751083,11.038447239537824,90,**,+26.9903**
PI,2003,persistencia,log(pop_total_2010),22.45391251587131,10.69689912363416,2.09910482059803,0.03892160185971942,11.038447239537824,90,**,+22.4539**
PI,2003,persistencia,adh_idhm_2010,0.7191369456746202,0.42312846687215544,1.6995711751341493,0.0930490742170568,11.038447239537824,90,*,+0.7191*
PI,2003,persistencia,adh_gini_2010,0.2645843646817667,0.44383947401433915,0.5961262577406956,0.5527531626669668,11.038447239537824,90,,+0.2646
PI,2003,persistencia,log(valor_producao_mil_reais_2010),33.26699762162872,23.366375625957104,1.4237123529193492,0.15837052815559322,11.038447239537824,90,,+33.2670
PI,2003,contemporaneo,log(pib_2003),24.65006366949956,10.972526842241733,2.2465257113432084,0.027392280812377094,11.038447239537824,90,**,+24.6501**
PI,2003,contemporaneo,log(pop_total_2007),22.165575041883358,10.501559802392286,2.1106935978057253,0.03788316752837398,11.038447239537824,90,**,+22.1656**
PI,2003,contemporaneo,adh_idhm_2000,0.6595599955343019,0.37993814383461566,1.7359667783748598,0.08637214954882494,11.038447239537824,90,*,+0.6596*
PI,2003,contemporaneo,log(valor_producao_mil_reais_2003),21.162773678986525,14.501746634930026,1.4593258461716767,0.1483428016027662,11.038447239537824,90,,+21.1628
CE,2003,persistencia,log(pib_2010),-154.5354878897051,1662.322089416136,-0.09296362532485099,0.9260801128373463,0.010074708650789795,135,,-154.5355
CE,2003,persistencia,log(pop_total_2010),-111.47167469565466,1206.0512250827933,-0.09242698185394432,0.9265055972510344,0.010074708650789795,135,,-111.4717
CE,2003,persistencia,adh_idhm_2010,-3.893779994767101,41.65605823598917,-0.09347451870525356,0.92567506457761,0.010074708650789795,135,,-3.8938
CE,2003,persistencia,adh_gini_2010,4.960715123565933,53.43765526761974,0.09283182614810294,0.9261846094677072,0.010074708650789795,135,,+4.9607
CE,2003,persistencia,log(valor_producao_mil_reais_2010),-215.72026805163478,2283.1273360699406,-0.09448455399030205,0.9248743423741101,0.010074708650789795,135,,-215.7203
CE,2003,contemporaneo,log(pib_2003),-157.40761002704676,1691.129334864451,-0.0930783984299246,0.9259891163341656,0.010074708650789795,135,,-157.4076
CE,2003,contemporaneo,log(pop_total_2007),-87.38717730232747,945.7222742492582,-0.09240257915221246,0.9265249457414795,0.010074708650789795,135,,-87.3872
CE,2003,contemporaneo,adh_idhm_2000,-7.247345362402939,77.49041981490092,-0.09352569491447406,0.9256344919505943,0.010074708650789795,135,,-7.2473
CE,2003,contemporaneo,log(valor_producao_mil_reais_2003),-170.77805399682256,1810.9184515631318,-0.09430466283526569,0.9250169484539681,0.010074708650789795,135,,-170.7781
RN,2003,persistencia,log(pib_2010),11.213532984572453,8.541291036335064,1.3128615963171777,0.1915248334413628,1.6729326244016558,140,,+11.2135
RN,2003,persistencia,log(pop_total_2010),5.9028737433716,4.07135509718883,1.4498548032441063,0.14948893395755203,1.6729326244016558,140,,+5.9029
RN,2003,persistencia,adh_idhm_2010,-0.035745660505801524,0.12854498281445292,-0.27807900178724415,0.7813901340478598,1.6729326244016558,140,,-0.0357
RN,2003,persistencia,adh_gini_2010,0.1718154505709446,0.18497721627643196,0.9288465575899992,0.3546769577260481,1.6729326244016558,140,,+0.1718
RN,2003,persistencia,log(valor_producao_mil_reais_2010),12.145385140457108,8.949402020744547,1.3571169461718595,0.1770777323028311,1.6729326244016558,140,,+12.1454
RN,2003,contemporaneo,log(pib_2003),9.59423714607837,6.851092930520905,1.4003951257670209,0.16375911763741813,1.6729326244016558,140,,+9.5942
RN,2003,contemporaneo,log(pop_total_2007),6.4468767994721645,4.45788609827163,1.4461735130405613,0.15051687077515608,1.6729326244016558,140,,+6.4469
RN,2003,contemporaneo,adh_idhm_2000,-0.19503663516408842,0.25712372515009685,-0.7585322398788176,0.449494975987744,1.6729326244016558,140,,-0.1950
RN,2003,contemporaneo,log(valor_producao_mil_reais_2003),11.748399743380133,9.420685015504999,1.2470855064195516,0.21459115676837295,1.6729326244016558,140,,+11.7484
PB,2003,persistencia,log(pib_2010),15.644708290691142,43.713927185682685,0.35788841904406027,0.7209299255119161,0.1764446082235212,159,,+15.6447
PB,2003,persistencia,log(pop_total_2010),11.232083465791675,31.015358318323432,0.3621458553053672,0.7177527313922617,0.1764446082235212,159,,+11.2321
PB,2003,persistencia,adh_idhm_2010,-0.6419474962789025,1.7815767014723365,-0.36032548907289935,0.7191106153254361,0.1764446082235212,159,,-0.6419
PB,2003,persistencia,adh_gini_2010,-0.8278083513276897,2.162405333798486,-0.3828183081076478,0.7023964132004261,0.1764446082235212,159,,-0.8278
PB,2003,persistencia,log(valor_producao_mil_reais_2010),48.41132804772451,133.87897389740976,0.36160516202358756,0.7181559623339839,0.1764446082235212,159,,+48.4113
PB,2003,contemporaneo,log(pib_2003),17.769034331670355,49.49499808672355,0.35900666771490775,0.7200949369054188,0.1764446082235212,159,,+17.7690
PB,2003,contemporaneo,log(pop_total_2007),13.740614441988328,37.539136822398234,0.3660343738588524,0.7148551497193455,0.1764446082235212,159,,+13.7406
PB,2003,contemporaneo,adh_idhm_2000,-0.5207083609814731,1.5051500824429487,-0.3459511227852656,0.7298641874823071,0.1764446082235212,159,,-0.5207
PB,2003,contemporaneo,log(valor_producao_mil_reais_2003),34.20666745031576,96.10339714576716,0.35593609035934465,0.7223885212094112,0.1764446082235212,159,,+34.2067
PE,2003,persistencia,log(pib_2010),2.712370905008143,1.8316572798358401,1.4808288290980045,0.1409317566939491,6.926018536267245,147,,+2.7124
PE,2003,persistencia,log(pop_total_2010),1.9574005216019543,1.5536302480904969,1.2598882674997574,0.20983614257278366,6.926018536267245,147,,+1.9574
PE,2003,persistencia,adh_idhm_2010,0.15677809636044948,0.0799860563722943,1.960067835207769,0.05200254256870857,6.926018536267245,147,*,+0.1568*
PE,2003,persistencia,adh_gini_2010,-0.13636246367732596,0.0949460056166666,-1.4362106419502623,0.1532054543581118,6.926018536267245,147,,-0.1364
PE,2003,persistencia,log(valor_producao_mil_reais_2010),2.3871071556927035,2.2488308095198954,1.0614881055468681,0.29032228461060433,6.926018536267245,147,,+2.3871
PE,2003,contemporaneo,log(pib_2003),2.4302783811219513,1.800272616625404,1.3499502012520126,0.17924204203015254,6.926018536267245,147,,+2.4303
PE,2003,contemporaneo,log(pop_total_2007),2.0887017393402942,1.544447531800476,1.3523941061988303,0.17846123294947355,6.926018536267245,147,,+2.0887
PE,2003,contemporaneo,adh_idhm_2000,0.22717199363635654,0.11492736128317174,1.9766571780641782,0.050073901431914314,6.926018536267245,147,*,+0.2272*
PE,2003,contemporaneo,log(valor_producao_mil_reais_2003),-2.3470344547081083,3.375066592399543,-0.6954038951389865,0.48797157226085963,6.926018536267245,147,,-2.3470
AL,2003,persistencia,log(pib_2010),1.2780008151707989,3.859199314504169,0.3311569864680588,0.7414027191324168,1.3074570365779512,88,,+1.2780
AL,2003,persistencia,log(pop_total_2010),0.01911478233094499,3.2856159803508738,0.005817716508946279,0.9953728260912215,1.3074570365779512,88,,+0.0191
AL,2003,persistencia,adh_idhm_2010,0.05006191952005068,0.11571683008765053,0.4326243596729268,0.6664664336071486,1.3074570365779512,88,,+0.0501
AL,2003,persistencia,adh_gini_2010,-0.11342588843919721,0.15483156527854736,-0.7325759978925492,0.4659850953773481,1.3074570365779512,88,,-0.1134
AL,2003,persistencia,log(valor_producao_mil_reais_2010),2.8023349945886196,6.985682258425327,0.4011540878786414,0.6893896839751519,1.3074570365779512,88,,+2.8023
AL,2003,contemporaneo,log(pib_2003),2.1806165151727157,4.621032597830526,0.4718894465701167,0.6383065069038711,1.3074570365779512,88,,+2.1806
AL,2003,contemporaneo,log(pop_total_2007),0.11497887987846411,3.2456344246765334,0.035425702600477914,0.9718296501332342,1.3074570365779512,88,,+0.1150
AL,2003,contemporaneo,adh_idhm_2000,0.1112961175308822,0.1633965043291617,0.6811413621596002,0.4977738292953008,1.3074570365779512,88,,+0.1113
AL,2003,contemporaneo,log(valor_producao_mil_reais_2003),0.9402535202486035,6.141850887176848,0.1530896040168762,0.8787179698569059,1.3074570365779512,88,,+0.9403
SE,2003,persistencia,log(pib_2010),4.919037832193112,2.83855648956502,1.7329363887159788,0.08807855867627676,5.307384474819352,70,*,+4.9190*
SE,2003,persistencia,log(pop_total_2010),2.0428114617771485,1.7934239697365166,1.1390566292460511,0.2590614639064428,5.307384474819352,70,,+2.0428
SE,2003,persistencia,adh_idhm_2010,0.10209389180605655,0.059022913567500064,1.7297331770872246,0.08865381892471166,5.307384474819352,70,*,+0.1021*
SE,2003,persistencia,adh_gini_2010,0.020582161095402896,0.06509041300868755,0.3162087954896801,0.7529061542811206,5.307384474819352,70,,+0.0206
SE,2003,persistencia,log(valor_producao_mil_reais_2010),-0.5531765349173838,2.3082147761521754,-0.23965557305699967,0.8113878235043778,5.307384474819352,70,,-0.5532
SE,2003,contemporaneo,log(pib_2003),4.943260438556649,3.0279857625159488,1.6325243334200163,0.10763817884373689,5.307384474819352,70,,+4.9433
SE,2003,contemporaneo,log(pop_total_2007),2.275944663502912,1.7548619777440644,1.296936563882202,0.19945886006121274,5.307384474819352,70,,+2.2759
SE,2003,contemporaneo,adh_idhm_2000,0.14092890142346093,0.07924720360705471,1.778345417994222,0.08025023829852933,5.307384474819352,70,*,+0.1409*
SE,2003,contemporaneo,log(valor_producao_mil_reais_2003),-0.5090906160716031,2.204638625399252,-0.23091794283492093,0.8181388779236564,5.307384474819352,70,,-0.5091
BA,2003,persistencia,log(pib_2010),0.2646047636156652,1.2890798892982003,0.20526638093758573,0.8375055751497144,28.44410034203778,304,,+0.2646
BA,2003,persistencia,log(pop_total_2010),0.21383531686370816,0.9686065768985798,0.22076591462799688,0.8254274201243432,28.44410034203778,304,,+0.2138
BA,2003,persistencia,adh_idhm_2010,0.11525845599603146,0.05551856362447924,2.0760345454112525,0.03875666148934503,28.44410034203778,304,**,+0.1153**
BA,2003,persistencia,adh_gini_2010,-0.015872842927294073,0.043193709916079265,-0.3674804261577276,0.7135241859180467,28.44410034203778,304,,-0.0159
BA,2003,persistencia,log(valor_producao_mil_reais_2010),-0.04980073786237682,0.2902048951478734,-0.17160543703785885,0.8638653877214837,28.44410034203778,304,,-0.0498
BA,2003,contemporaneo,log(pib_2003),-0.0079380218393581,1.1921704391406778,-0.006658462228840253,0.9946918555037108,28.44410034203778,304,,-0.0079
BA,2003,contemporaneo,log(pop_total_2007),0.11925331587777066,0.9094357378201214,0.1311289087490841,0.8957627126176799,28.44410034203778,304,,+0.1193
BA,2003,contemporaneo,adh_idhm_2000,0.2276311913406468,0.09040127962827069,2.5180085091346536,0.01233140057716526,28.44410034203778,304,**,+0.2276**
BA,2003,contemporaneo,log(valor_producao_mil_reais_2003),0.27336328751993477,0.3664941591348206,0.7458871600171227,0.4563295118540762,28.44410034203778,304,,+0.2734
