escopo,especificacao,decada_trat,tratamento,outcome,transf,n_obs,coef_ss,se_ss,ci_lower,ci_upper,t_stat,p_value,f_stat,erro
2_Pop,Dist ≤200km + Excl.Pontas + FE Estado | Completo,1950,Dummy Atendimento,Pop. Total (1991),log,1138,0.4391803306538529,0.3099658924957586,-0.16835281863783397,1.0467134799455398,1.4168666336728077,0.15652192344348492,35.33058254384219,NA
2_Pop,Dist ≤200km + Excl.Pontas + FE Estado | Completo,1950,Densidade,Pop. Total (1991),log,1138,0.012616256892839647,0.008910555083330062,-0.004848431070487274,0.030080944856166567,1.4158777735903616,0.15681129352465706,10.046705180402766,NA
2_Pop,Dist ≤200km + Excl.Pontas + FE Estado | Completo,1860,Dist. real,Pop. Total (2000),log,340,-0.08367312651698641,0.1614951516820463,-0.40020362381379715,0.23285737077982435,-0.5181154087010805,0.6043777500630989,0.30087112184478565,NA
2_Pop,Dist ≤200km + Excl.Pontas + FE Estado | Completo,1860,Dummy Atendimento,Pop. Total (2000),log,340,-6.673874536769517,10.777730650046037,-27.79822661085975,14.450477537320715,-0.6192281801680589,0.5357660499054759,0.36826352350605124,NA
2_Pop,Dist ≤200km + Excl.Pontas + FE Estado | Completo,1860,Densidade,Pop. Total (2000),log,340,1.3712405970860908,1.446146445483462,-1.4632064360614947,4.205687630233676,0.9482031376342875,0.34302605015301446,4.593477312866879,NA
2_Pop,Dist ≤200km + Excl.Pontas + FE Estado | Completo,1880,Dist. real,Pop. Total (2000),log,488,-0.04306403631533284,0.07697749797621094,-0.19393993234870627,0.10781185971804058,-0.5594366853627968,0.5758637304576948,0.5114911600312418,NA
2_Pop,Dist ≤200km + Excl.Pontas + FE Estado | Completo,1880,Dummy Atendimento,Pop. Total (2000),log,488,1.6164153873750393,2.3998545357112917,-3.087299502619092,6.320130277369171,0.6735472351852154,0.5005992087343345,1.4878279442404547,NA
2_Pop,Dist ≤200km + Excl.Pontas + FE Estado | Completo,1880,Densidade,Pop. Total (2000),log,488,-0.7565487694854715,2.6062609568200013,-5.864820244852674,4.351722705881731,-0.2902812811225801,0.7716010581257826,0.14055179669287088,NA
2_Pop,Dist ≤200km + Excl.Pontas + FE Estado | Completo,1900,Dist. real,Pop. Total (2000),log,981,0.0014406376526136643,0.007405828578150637,-0.013074786360561584,0.01595606166578891,0.19452754508306702,0.8457628297942257,9.55470980171257,NA
2_Pop,Dist ≤200km + Excl.Pontas + FE Estado | Completo,1900,Dummy Atendimento,Pop. Total (2000),log,981,0.7552947413952849,0.6351764061490739,-0.4896510146569,2.0002404974474697,1.1891101969206639,0.23439630631354413,13.100874081058453,NA
2_Pop,Dist ≤200km + Excl.Pontas + FE Estado | Completo,1900,Densidade,Pop. Total (2000),log,981,0.07318497383471882,0.07150786522351855,-0.06697044200337755,0.2133403896728152,1.0234534845356937,0.30609348228061006,5.766514579644632,NA
2_Pop,Dist ≤200km + Excl.Pontas + FE Estado | Completo,1910,Dist. real,Pop. Total (2000),log,1031,5.854713830293536e-4,0.007100862807697386,-0.013332219720057522,0.014503162486116229,0.08245073857710622,0.934288289812047,11.559949624216108,NA
2_Pop,Dist ≤200km + Excl.Pontas + FE Estado | Completo,1910,Dummy Atendimento,Pop. Total (2000),log,1031,0.7850280222403293,0.6352873323011803,-0.460135149069984,2.0301911935506425,1.2357054553515938,0.21656806900100123,12.73490057704926,NA
2_Pop,Dist ≤200km + Excl.Pontas + FE Estado | Completo,1910,Densidade,Pop. Total (2000),log,1031,0.05021521770926066,0.03664320946672527,-0.021605472845520876,0.12203590826404219,1.370382628597524,0.17056749183693465,9.630657676065024,NA
2_Pop,Dist ≤200km + Excl.Pontas + FE Estado | Completo,1920,Dist. real,Pop. Total (2000),log,1096,0.0019575562850942876,0.006207255226459752,-0.010208663958766826,0.014123776528955401,0.31536584427039277,0.7524838969688308,28.983607508378537,NA
2_Pop,Dist ≤200km + Excl.Pontas + FE Estado | Completo,1920,Dummy Atendimento,Pop. Total (2000),log,1096,0.5242035297551755,0.3660271048204469,-0.19320959569290053,1.2416166552032515,1.4321440211711134,0.15210260831325462,33.51494163511192,NA
2_Pop,Dist ≤200km + Excl.Pontas + FE Estado | Completo,1920,Densidade,Pop. Total (2000),log,1096,0.026930316777129905,0.01954096994741585,-0.011369984319805161,0.06523061787406498,1.3781463688649316,0.1681581017629996,7.279175430835276,NA
2_Pop,Dist ≤200km + Excl.Pontas + FE Estado | Completo,1940,Dist. real,Pop. Total (2000),log,1132,0.0019751270495760357,0.005041798497695528,-0.0079067980059072,0.011857052105059272,0.3917504934952902,0.695242577518691,55.87551898692629,NA
2_Pop,Dist ≤200km + Excl.Pontas + FE Estado | Completo,1940,Dummy Atendimento,Pop. Total (2000),log,1132,0.4161684221102403,0.29735987695284555,-0.16665693671733695,0.9989937809378175,1.399544640571112,0.16164972156339585,44.51132601381384,NA
2_Pop,Dist ≤200km + Excl.Pontas + FE Estado | Completo,1940,Densidade,Pop. Total (2000),log,1132,0.02384258929727589,0.016499761667614174,-0.008496943571247889,0.05618212216579967,1.4450262844750212,0.1484505028178389,8.750347037383309,NA
2_Pop,Dist ≤200km + Excl.Pontas + FE Estado | Completo,1950,Dist. real,Pop. Total (2000),log,1139,0.0017901124510623795,0.005086479082436759,-0.008179386550513668,0.011759611452638428,0.3519354787565149,0.7248866509918885,52.15163452683707,NA
2_Pop,Dist ≤200km + Excl.Pontas + FE Estado | Completo,1950,Dummy Atendimento,Pop. Total (2000),log,1139,0.45974743921983857,0.3187001590544057,-0.1649048725267966,1.0843997509664738,1.4425704730864428,0.1491415060703689,35.347873347106535,NA
2_Pop,Dist ≤200km + Excl.Pontas + FE Estado | Completo,1950,Densidade,Pop. Total (2000),log,1139,0.024272395481521988,0.017152400783906722,-0.009346310054935188,0.05789110101797916,1.4151019316372093,0.15703861193921775,7.871752923741483,NA
2_Pop,Dist ≤200km + Excl.Pontas + FE Estado | Completo,1860,Dist. real,Pop. Total (2010),log,342,-0.0849766765105095,0.1503536220624368,-0.37966977575288563,0.20971642273186664,-0.5651787788339515,0.5719521692693841,0.35625868713236525,NA
2_Pop,Dist ≤200km + Excl.Pontas + FE Estado | Completo,1860,Dummy Atendimento,Pop. Total (2010),log,342,-7.295489485695742,13.37644252870915,-33.513316841965676,18.92233787057419,-0.5453983351730342,0.5854795852088428,0.2743694356312628,NA
