ano_tratamento,subamostra,outcome_var,variavel_endogena,variavel_instrumento,coeficiente,erro_padrao,t_estatistica,p_valor,F_stat_1estagio,n_observacoes,significancia,coeficiente_sig
1885,Geral,pct_commaquinas,vizinhos_dens_real_1885,vizinhos_dens_sint_1885,0.172684624154254,0.13052453812055498,1.3230050582118067,0.18610182076200352,342.84740956042094,1288,,+0.1727
1885,Geral,pct_cominstruagra,vizinhos_dens_real_1885,vizinhos_dens_sint_1885,0.007474152486427025,0.07383431757098698,0.10122870681700423,0.9193868989115302,342.84740956042094,1288,,+0.0075
1886,Geral,pct_commaquinas,vizinhos_dens_real_1886,vizinhos_dens_sint_1886,0.14859896510304774,0.1222947345766038,1.2150888230594044,0.22458671343938016,362.1097660746481,1287,,+0.1486
1886,Geral,pct_cominstruagra,vizinhos_dens_real_1886,vizinhos_dens_sint_1886,0.0087402575326926309,0.07082291298788718,0.12341002599239988,0.901804422855508,362.1097660746481,1287,,+0.0087
1887,Geral,pct_commaquinas,vizinhos_dens_real_1887,vizinhos_dens_sint_1887,0.14346137212977325,0.1217239460801651,1.1785797022657505,0.23881435396364814,286.2805231018455,1287,,+0.1435
1887,Geral,pct_cominstruagra,vizinhos_dens_real_1887,vizinhos_dens_sint_1887,0.04081933527413695,0.07136577852374136,0.5719735161378156,0.56745398099686994,286.2805231018455,1287,,+0.0408
1888,Geral,pct_commaquinas,vizinhos_dens_real_1888,vizinhos_dens_sint_1888,0.15323075625931384,0.12184873059139804,1.2575490570611756,0.2088156347196203,275.01043955232427,1286,,+0.1532
1888,Geral,pct_cominstruagra,vizinhos_dens_real_1888,vizinhos_dens_sint_1888,0.041868242838709685,0.07245277096525685,0.5778694490344157,0.5634678018589303,275.01043955232427,1286,,+0.0419
1891,Geral,pct_commaquinas,vizinhos_dens_real_1891,vizinhos_dens_sint_1891,0.15434835073503778,0.1227321962649418,1.2576027760624948,0.2087964356779496,265.0532078815792,1286,,+0.1543
1891,Geral,pct_cominstruagra,vizinhos_dens_real_1891,vizinhos_dens_sint_1891,0.04229400257164304,0.07295690393811734,0.5797121353657931,0.5622248303788904,265.0532078815792,1286,,+0.0423
1892,Geral,pct_commaquinas,vizinhos_dens_real_1892,vizinhos_dens_sint_1892,0.15313652435726982,0.12238386505750622,1.251280340634065,0.21109234947523212,265.239163307807,1286,,+0.1531
1892,Geral,pct_cominstruagra,vizinhos_dens_real_1892,vizinhos_dens_sint_1892,0.042212157918420486,0.07279941217537592,0.5798420159867522,0.5621372631214603,265.239163307807,1286,,+0.0422
1894,Geral,pct_commaquinas,vizinhos_dens_real_1894,vizinhos_dens_sint_1894,0.25028240913083283,0.10900055960240287,2.2961571027137686,0.02185022598830112,359.32217137740525,1284,**,+0.2503**
1894,Geral,pct_cominstruagra,vizinhos_dens_real_1894,vizinhos_dens_sint_1894,0.31798746668098626,0.08768462604098866,3.6264905381741754,3.001785660251226e-4,359.32217137740525,1284,***,+0.3180***
1895,Geral,pct_commaquinas,vizinhos_dens_real_1895,vizinhos_dens_sint_1895,0.24079778752569758,0.10558442806794338,2.2806183821987904,0.022757564990331245,389.545203959698,1282,**,+0.2408**
1895,Geral,pct_cominstruagra,vizinhos_dens_real_1895,vizinhos_dens_sint_1895,0.3061437079450088,0.08451844345514142,3.622211856131686,3.051301522927761e-4,389.545203959698,1282,***,+0.3061***
1896,Geral,pct_commaquinas,vizinhos_dens_real_1896,vizinhos_dens_sint_1896,0.22910123101289986,0.10468383719142625,2.188506240881888,0.028838169787074604,390.9236374977512,1281,**,+0.2291**
1896,Geral,pct_cominstruagra,vizinhos_dens_real_1896,vizinhos_dens_sint_1896,0.3091096376953652,0.08430068758811977,3.666751085182454,2.571481662550241e-4,390.9236374977512,1281,***,+0.3091***
1900,Geral,pct_commaquinas,vizinhos_dens_real_1900,vizinhos_dens_sint_1900,0.22895489408272007,0.10472829717439917,2.1861798602669165,0.029008519869326257,390.55514728833947,1281,**,+0.2290**
1900,Geral,pct_cominstruagra,vizinhos_dens_real_1900,vizinhos_dens_sint_1900,0.3092390772079079,0.08433622623131774,3.666740747442572,2.571688364960897e-4,390.55514728833947,1281,***,+0.3092***
1901,Geral,pct_commaquinas,vizinhos_dens_real_1901,vizinhos_dens_sint_1901,0.45313203644631334,0.10131525657085458,4.472495572563807,8.51761567450881e-6,434.3039086390715,1280,***,+0.4531***
1901,Geral,pct_cominstruagra,vizinhos_dens_real_1901,vizinhos_dens_sint_1901,0.2713701203018638,0.06635936310761197,4.089402121925058,4.6338677708110946e-5,434.3039086390715,1280,***,+0.2714***
1902,Geral,pct_commaquinas,vizinhos_dens_real_1902,vizinhos_dens_sint_1902,0.39993688654189496,0.09663032911739167,4.138833947838782,3.752398828421147e-5,477.9042876905496,1279,***,+0.3999***
1902,Geral,pct_cominstruagra,vizinhos_dens_real_1902,vizinhos_dens_sint_1902,0.2558341685523594,0.06276257062929878,4.076221958202124,4.900573677026687e-5,477.9042876905496,1279,***,+0.2558***
1904,Geral,pct_commaquinas,vizinhos_dens_real_1904,vizinhos_dens_sint_1904,0.4869951696592262,0.10396780095735318,4.68409608720096,3.156608788016177e-6,340.45041885859484,1279,***,+0.4870***
1904,Geral,pct_cominstruagra,vizinhos_dens_real_1904,vizinhos_dens_sint_1904,0.2207183119762759,0.05794405340212901,3.8091624423390122,1.4701113338365992e-4,340.45041885859484,1279,***,+0.2207***
1905,Geral,pct_commaquinas,vizinhos_dens_real_1905,vizinhos_dens_sint_1905,0.47961733176133237,0.10380633569381917,4.620308852592411,4.277300441090243e-6,341.0737276839993,1276,***,+0.4796***
1905,Geral,pct_cominstruagra,vizinhos_dens_real_1905,vizinhos_dens_sint_1905,0.2200525024166123,0.05770740122939516,3.8132457488749525,1.4465357137203656e-4,341.0737276839993,1276,***,+0.2201***
1906,Geral,pct_commaquinas,vizinhos_dens_real_1906,vizinhos_dens_sint_1906,0.4612169993763248,0.10176258465613366,4.532284640124118,6.463098929745829e-6,356.5573287472365,1275,***,+0.4612***
1906,Geral,pct_cominstruagra,vizinhos_dens_real_1906,vizinhos_dens_sint_1906,0.21313062007258285,0.05605231924261078,3.8023514986077807,1.5108100949214875e-4,356.5573287472365,1275,***,+0.2131***
1907,Geral,pct_commaquinas,vizinhos_dens_real_1907,vizinhos_dens_sint_1907,0.4654948626060327,0.0931521813753812,4.997143982385112,6.752086297048707e-7,397.24056793180955,1273,***,+0.4655***
