Escopo,Outcome,Tratamento,Modelo,Desc_Modelo,Coeficiente,DP,P_Valor,F_Stat,N_Obs
3_Pop,Pop. Total (1991),Densidade,M2,+ Lag Espacial,0.04967051115305475,0.024408870953115617,0.04185722678693882,5.142181991052786,1228
3_Pop,Pop. Total (1991),Densidade,M3,+ Clima,0.059587038279617366,0.0409891454584103,0.14602193621664195,2.631434848372557,1228
3_Pop,Pop. Total (1991),Densidade,M4,+ Geografia/Solo (Completa),0.05898957181695413,0.04071588791159798,0.14739074467646485,2.632467952276554,1227
3_Pop,Pop. Total (2000),Distância,M1,Base (Efeito Fixo UF),-0.0010340252746044633,5.124919429194208e-4,0.04362855816720401,1357.247577418268,1229
3_Pop,Pop. Total (2000),Distância,M2,+ Lag Espacial,-0.0048070761724380295,0.015206829941590073,0.7519167627397096,2.4940288029635047,1229
3_Pop,Pop. Total (2000),Distância,M3,+ Clima,-0.005656190181755699,0.0145501176268702,0.6974696357082255,2.9742240393006503,1229
3_Pop,Pop. Total (2000),Distância,M4,+ Geografia/Solo (Completa),-0.0036787062478254792,0.0119367768268618,0.7579434344670131,3.9160815202956525,1228
3_Pop,Pop. Total (2000),Dummy,M1,Base (Efeito Fixo UF),0.6113274074146011,0.154857883925732,7.891636260803914e-5,170.2440337375105,1229
3_Pop,Pop. Total (2000),Dummy,M2,+ Lag Espacial,0.6545792142210654,0.19197434535215105,6.502904745171456e-4,109.75184391832929,1229
3_Pop,Pop. Total (2000),Dummy,M3,+ Clima,0.5403625331010931,0.22334372701420566,0.015545231276800964,80.49897502428104,1229
3_Pop,Pop. Total (2000),Dummy,M4,+ Geografia/Solo (Completa),0.49893032379174385,0.2243802446606925,0.026175845227784267,78.57528084114853,1228
3_Pop,Pop. Total (2000),Densidade,M1,Base (Efeito Fixo UF),0.047750404723849636,0.020249597396090682,0.018369161612103335,7.214534917309146,1229
3_Pop,Pop. Total (2000),Densidade,M2,+ Lag Espacial,0.053722055371747325,0.026266455703574058,0.04082801588167717,5.178673070807319,1229
3_Pop,Pop. Total (2000),Densidade,M3,+ Clima,0.0637191804239983,0.0432797332147812,0.14094968005691322,2.7046859003176604,1229
3_Pop,Pop. Total (2000),Densidade,M4,+ Geografia/Solo (Completa),0.0631014116390938,0.04299264790860182,0.142178763324456,2.7058865615599825,1228
4_Urb,Tx. Urban. (1970),Distância,M1,Base (Efeito Fixo UF),-1.2162720522048666e-4,7.073289402112898e-5,0.08551823918231327,1361.9938465240518,1232
4_Urb,Tx. Urban. (1970),Distância,M2,+ Lag Espacial,-0.0010879002521640424,0.0024462660911701035,0.6565230606800041,2.486029574527148,1232
4_Urb,Tx. Urban. (1970),Distância,M3,+ Clima,-0.001832309758893251,0.0027472576703550214,0.5047979668736615,2.9808550354108734,1232
4_Urb,Tx. Urban. (1970),Distância,M4,+ Geografia/Solo (Completa),-0.00163854125291566,0.002275645014700969,0.4715042052149103,3.9096200320080263,1231
4_Urb,Tx. Urban. (1970),Dummy,M1,Base (Efeito Fixo UF),0.08240382346610772,0.02725546791486658,0.002499624790915478,172.6006977379671,1232
4_Urb,Tx. Urban. (1970),Dummy,M2,+ Lag Espacial,0.09250689093008829,0.033130017921246,0.005234485888022666,111.25045030593525,1232
4_Urb,Tx. Urban. (1970),Dummy,M3,+ Clima,0.03317655191735086,0.03740580093430993,0.37511335167156235,81.09111819380323,1232
4_Urb,Tx. Urban. (1970),Dummy,M4,+ Geografia/Solo (Completa),0.03572195733373542,0.03817750953501616,0.3494376309149083,79.27914318788379,1231
4_Urb,Tx. Urban. (1970),Densidade,M1,Base (Efeito Fixo UF),0.003735069021438534,0.0019064105160594232,0.050087555334686895,6.894012585637333,1232
4_Urb,Tx. Urban. (1970),Densidade,M2,+ Lag Espacial,0.004086105317879959,0.0023366550799792333,0.08034314321916569,4.915146949830487,1232
4_Urb,Tx. Urban. (1970),Densidade,M3,+ Clima,0.0023439614094479715,0.002732778481413971,0.3910465579501836,2.5406112996054233,1232
4_Urb,Tx. Urban. (1970),Densidade,M4,+ Geografia/Solo (Completa),0.0024604836865990045,0.0027595881076211783,0.3726005833068604,2.5402543767641506,1231
4_Urb,Tx. Urban. (1980),Distância,M1,Base (Efeito Fixo UF),-4.647565831979638e-5,8.720976173741868e-5,0.5940902927639204,1361.9938465240518,1232
4_Urb,Tx. Urban. (1980),Distância,M2,+ Lag Espacial,2.5243287153024416e-4,0.002288303273284887,0.9121600135304488,2.486029574527148,1232
4_Urb,Tx. Urban. (1980),Distância,M3,+ Clima,-8.73399649765981e-4,0.0023807203487672276,0.7137207603800333,2.9808550354108734,1232
4_Urb,Tx. Urban. (1980),Distância,M4,+ Geografia/Solo (Completa),-8.383170842998821e-4,0.0020931635551980398,0.6887864961363641,3.9096200320080263,1231
4_Urb,Tx. Urban. (1980),Dummy,M1,Base (Efeito Fixo UF),0.12220189635590563,0.03128560049127462,9.383228319892467e-5,172.6006977379671,1232
4_Urb,Tx. Urban. (1980),Dummy,M2,+ Lag Espacial,0.15846263388116358,0.03832292652947,3.550622290005023e-5,111.25045030593525,1232
4_Urb,Tx. Urban. (1980),Dummy,M3,+ Clima,0.10131309232397025,0.04255919978276878,0.017288149707357148,81.09111819380323,1232
4_Urb,Tx. Urban. (1980),Dummy,M4,+ Geografia/Solo (Completa),0.10640907718940096,0.04381831156660983,0.01516494876755714,79.27914318788379,1231
4_Urb,Tx. Urban. (1980),Densidade,M1,Base (Efeito Fixo UF),0.004176855126129322,0.002125972706263248,0.049451336865914186,6.894012585637333,1232
4_Urb,Tx. Urban. (1980),Densidade,M2,+ Lag Espacial,0.004849072233505729,0.0026742870840169076,0.069797815202852,4.915146949830487,1232
4_Urb,Tx. Urban. (1980),Densidade,M3,+ Clima,0.0029278346154924893,0.0031061070897192575,0.34588256261403116,2.5406112996054233,1232
4_Urb,Tx. Urban. (1980),Densidade,M4,+ Geografia/Solo (Completa),0.0030632363697173657,0.0031369827102332645,0.32882105003052153,2.5402543767641506,1231
4_Urb,Tx. Urban. (1991),Distância,M1,Base (Efeito Fixo UF),1.367456149018924e-4,9.6181537541804e-5,0.15510030705892697,1356.0818522290003,1228
4_Urb,Tx. Urban. (1991),Distância,M2,+ Lag Espacial,-0.0018177331241736733,0.0034245217566553693,0.5955579921056766,2.493445342736586,1228
4_Urb,Tx. Urban. (1991),Distância,M3,+ Clima,-0.0026862405718216867,0.003772483078632998,0.4764265931589793,2.971691265883908,1228
4_Urb,Tx. Urban. (1991),Distância,M4,+ Geografia/Solo (Completa),-0.0025513516710735495,0.0032048683924810815,0.4259819036162529,3.9121948159651514,1227
4_Urb,Tx. Urban. (1991),Dummy,M1,Base (Efeito Fixo UF),0.08171399667578885,0.0323656619801827,0.011579292139609398,169.94878021721942,1228
4_Urb,Tx. Urban. (1991),Dummy,M2,+ Lag Espacial,0.1409856151787749,0.03991644686838126,4.1240103508255466e-4,109.55881034242401,1228
4_Urb,Tx. Urban. (1991),Dummy,M3,+ Clima,0.08868574221382884,0.045575090820952645,0.0516636608080816,80.45301584022162,1228
4_Urb,Tx. Urban. (1991),Dummy,M4,+ Geografia/Solo (Completa),0.09872070875878615,0.04701695216424214,0.03575671056970764,78.52384129300924,1227
4_Urb,Tx. Urban. (1991),Densidade,M1,Base (Efeito Fixo UF),0.003913199518575689,0.0021765295532289943,0.07219161565172039,7.175239538018065,1228
4_Urb,Tx. Urban. (1991),Densidade,M2,+ Lag Espacial,0.005280907636544068,0.0028861324689612336,0.06728698056551097,5.142181991052786,1228
4_Urb,Tx. Urban. (1991),Densidade,M3,+ Clima,0.0037822837051155727,0.0034729461831884112,0.27612273812980503,2.631434848372557,1228
4_Urb,Tx. Urban. (1991),Densidade,M4,+ Geografia/Solo (Completa),0.003937076379162852,0.003514552951583234,0.26261955387956837,2.632467952276554,1227
4_Urb,Tx. Urban. (2000),Distância,M1,Base (Efeito Fixo UF),2.67604461982833e-4,9.5572644333764e-5,0.0051100854388086425,1357.247577418268,1229
