ano_tratamento,ano_outcome,escopo,outcome_var,outcome_coluna,variavel_endogena,variavel_instrumento,coeficiente,erro_padrao,t_estatistica,p_valor,F_stat_1estagio,n_observacoes,significancia
1961,2001,PIB_Serviços,pibse (2001),pibse_2001,densidade_buffer_real_1961,densidade_buffer_sintetica_1961,3.3418400206655634,1.246527009016717,2.680920667175649,0.0074412115973812604,36.946470154416815,1236,***
1961,2002,PIB_Serviços,pibse (2002),pibse_2002,densidade_buffer_real_1961,densidade_buffer_sintetica_1961,4.157047540469339,1.4022739174175118,2.9645046440891787,0.0030907390067290356,36.946470154416815,1236,***
1961,2003,PIB_Serviços,pibse (2003),pibse_2003,densidade_buffer_real_1961,densidade_buffer_sintetica_1961,4.154724276078934,1.3918447580097797,2.9850486213849297,0.002891958483849641,36.946470154416815,1236,***
1961,2004,PIB_Serviços,pibse (2004),pibse_2004,densidade_buffer_real_1961,densidade_buffer_sintetica_1961,4.004294400893196,1.3786527933448016,2.9044980869898547,0.0037448832101647047,36.946470154416815,1236,***
1961,2005,PIB_Serviços,pibse (2005),pibse_2005,densidade_buffer_real_1961,densidade_buffer_sintetica_1961,3.9271899731914055,1.379485144235571,2.846851950238016,0.004489539032576547,36.946470154416815,1236,***
1961,2006,PIB_Serviços,pibse (2006),pibse_2006,densidade_buffer_real_1961,densidade_buffer_sintetica_1961,4.113519552358298,1.3998080778307553,2.9386311005812367,0.0033588137121431136,36.946470154416815,1236,***
1961,2007,PIB_Serviços,pibse (2007),pibse_2007,densidade_buffer_real_1961,densidade_buffer_sintetica_1961,4.21206558849698,1.413318497612535,2.980266369974115,0.0029371582477559018,36.946470154416815,1236,***
1961,2008,PIB_Serviços,pibse (2008),pibse_2008,densidade_buffer_real_1961,densidade_buffer_sintetica_1961,4.227513490635369,1.4270439623167068,2.9624269484818773,0.003111521833076243,36.946470154416815,1236,***
1961,2009,PIB_Serviços,pibse (2009),pibse_2009,densidade_buffer_real_1961,densidade_buffer_sintetica_1961,4.1420007961460295,1.4151410262906214,2.9269173313440526,0.0034870133643512212,36.946470154416815,1236,***
1961,2010,PIB_Serviços,pibse (2010),pibse_2010,densidade_buffer_real_1961,densidade_buffer_sintetica_1961,4.35901754006169,1.4576445543346694,2.990453006598258,0.0028416443138704456,36.946470154416815,1236,***
1961,2011,PIB_Serviços,pibse (2011),pibse_2011,densidade_buffer_real_1961,densidade_buffer_sintetica_1961,4.481994996525954,1.4654539476529638,3.0584345579089742,0.0022735587154400732,36.946470154416815,1236,***
1961,2012,PIB_Serviços,pibse (2012),pibse_2012,densidade_buffer_real_1961,densidade_buffer_sintetica_1961,4.385164721754317,1.4620364530138743,2.999353889374401,0.002760519748870036,36.946470154416815,1236,***
1961,2013,PIB_Serviços,pibse (2013),pibse_2013,densidade_buffer_real_1961,densidade_buffer_sintetica_1961,4.458339787090207,1.4843393380221577,3.0035852805941428,0.002722701646812427,36.946470154416815,1236,***
1961,2014,PIB_Serviços,pibse (2014),pibse_2014,densidade_buffer_real_1961,densidade_buffer_sintetica_1961,4.480897291663897,1.4906486106386911,3.0060050770409186,0.0027012882954100645,36.946470154416815,1236,***
1961,2015,PIB_Serviços,pibse (2015),pibse_2015,densidade_buffer_real_1961,densidade_buffer_sintetica_1961,4.548468296640607,1.4952001055905704,3.0420465325235275,0.0024000662180247317,36.946470154416815,1236,***
1961,2016,PIB_Serviços,pibse (2016),pibse_2016,densidade_buffer_real_1961,densidade_buffer_sintetica_1961,4.629778571551366,1.500599125805787,3.0852867311016743,0.002079428841950473,36.946470154416815,1236,***
1961,2017,PIB_Serviços,pibse (2017),pibse_2017,densidade_buffer_real_1961,densidade_buffer_sintetica_1961,4.709801346017741,1.5080747485245374,3.123055638074766,0.001832069512439081,36.946470154416815,1236,***
1961,2018,PIB_Serviços,pibse (2018),pibse_2018,densidade_buffer_real_1961,densidade_buffer_sintetica_1961,4.685582931711908,1.4972232084251162,3.1295152956121557,0.0017925798662063583,36.946470154416815,1236,***
1961,2019,PIB_Serviços,pibse (2019),pibse_2019,densidade_buffer_real_1961,densidade_buffer_sintetica_1961,4.588464253614805,1.48735405086459,3.084984540800866,0.0020815261351364318,36.946470154416815,1236,***
1961,2020,PIB_Serviços,pibse (2020),pibse_2020,densidade_buffer_real_1961,densidade_buffer_sintetica_1961,4.483478140453599,1.4539506173800436,3.0836522828626967,0.0020907955947175615,36.946470154416815,1236,***
1961,2021,PIB_Serviços,pibse (2021),pibse_2021,densidade_buffer_real_1961,densidade_buffer_sintetica_1961,4.5056332189342765,1.4606373418528475,3.0847035672926113,0.0020834779199926106,36.946470154416815,1236,***
1962,1920,PIB_Serviços,pibse (1920),pibse_1920,densidade_buffer_real_1962,densidade_buffer_sintetica_1962,2.466019478202398,0.7617880964167716,3.2371462481519893,0.001239864604097899,36.58442822485929,1236,***
1962,1939,PIB_Serviços,pibse (1939),pibse_1939,densidade_buffer_real_1962,densidade_buffer_sintetica_1962,0.8025800066687561,0.667553887946876,1.2022699907226448,0.22949281198084978,36.58442822485929,1236,
1962,1949,PIB_Serviços,pibse (1949),pibse_1949,densidade_buffer_real_1962,densidade_buffer_sintetica_1962,0.39534289811129986,0.8581646065905135,0.46068422663339204,0.6451074807130862,36.58442822485929,1236,
1962,1959,PIB_Serviços,pibse (1959),pibse_1959,densidade_buffer_real_1962,densidade_buffer_sintetica_1962,0.46681277909149954,1.1632049571155079,0.4013160159230171,0.6882579273122222,36.58442822485929,1236,
1962,1970,PIB_Serviços,pibse (1970),pibse_1970,densidade_buffer_real_1962,densidade_buffer_sintetica_1962,2.038398185757679,0.9596187921036536,2.124174935433633,0.03385670224576284,36.58442822485929,1236,**
