code_amc,ano,dens_placebo_5km,dens_placebo_10km,dens_placebo_20km,dens_placebo_50km
9030,1858,0,0,0,0
9031,1858,0,0,0,0
9032,1858,0,0,0,0
9033,1858,0,0,0,0
9034,1858,0,0,0,0
9035,1858,0,0,0,0
9036,1858,0,0,0,0
9037,1858,0,0,0,0
9038,1858,0,0,0,0
9039,1858,0,0,0,0
9040,1858,0,0,0,0
9041,1858,0,0,0,0
9042,1858,0,0,0,0
9043,1858,0,0,0,0
9044,1858,0,0,0,0
9045,1858,0,0,0,0
9046,1858,0,0,0,0
9047,1858,0,0,0,0
9048,1858,0,0,0,0
9049,1858,0,0,0,0
9050,1858,0,0,0,0
9051,1858,0,0,0,0
9052,1858,0,0,0,0
9053,1858,0,0,0,0
9054,1858,0,0,0,0
9055,1858,0,0,0,0
9056,1858,0,0,0,0
9057,1858,0,0,0,0
9058,1858,0,0,0,0
9059,1858,0,0,0,0
9060,1858,0,0,0,0
9061,1858,0,0,0,0
9062,1858,0,0,0,0
9063,1858,0,0,0,0
9064,1858,0,0,0,0
9065,1858,0,0,0,0
9066,1858,0,0,0,0
9067,1858,0,0,0,0
9068,1858,0,0,0,0
9069,1858,0,0,0,0
9070,1858,0,0,0,0
9071,1858,0,0,0,0
9072,1858,0,0,0,0
9073,1858,0,0,0,0
9074,1858,0,0,0,0
10001,1858,0,0,0,0
10002,1858,0,0,0,0
10003,1858,0,0,0,0
10004,1858,0,0,0,0
10005,1858,0,0,0,0
10006,1858,0,0,0,0
10007,1858,0,0,0,0
10008,1858,0,0,0,0
10009,1858,0,0,0,0
10010,1858,0,0,0,0
10011,1858,0,0,0,0
10012,1858,0,0,0,0
10013,1858,0,0,0,0
10014,1858,0,0,0,0
10015,1858,0,0,0,0
10016,1858,0,0,0,0
10017,1858,0,0,0,0
10018,1858,0,0,0,0
10019,1858,0,0,0,0
10020,1858,0,0,0,0
10021,1858,0,0,0,0
10022,1858,0,0,0,0
10023,1858,0,0,0,0
10024,1858,0,0,0,0
10025,1858,0,0,0,0
10026,1858,0,0,0,0
10027,1858,0,0,0,0
10028,1858,0,0,0,0
10029,1858,0,0,0,0
10030,1858,0,0,0,0
10031,1858,0,0,0,0
10032,1858,0,0,0,0
10033,1858,0,0,0,0
10034,1858,0,0,0,0
10035,1858,0,0,0,0
10036,1858,0,0,0,0
10037,1858,0,0,0,0
10038,1858,0,0,0,0
10039,1858,0,0,0,0
10040,1858,0,0,0,0
10041,1858,0,0,0,0
10042,1858,0,0,0,0
10043,1858,0,0,0,0
10044,1858,0,0,0,0
10045,1858,0,0,0,0
10046,1858,0,0,0,0
10047,1858,0,0,0,0
10048,1858,0,0,0,0
10049,1858,0,0,0,0
10050,1858,0,0,0,0
10051,1858,0,0,0,0
10052,1858,0,0,0,0
10053,1858,0,0,0,0
10054,1858,0,0,0,0
10055,1858,0,0,0,0
10056,1858,0,0,0,0
10057,1858,0,0,0,0
10058,1858,0,0,0,0
10059,1858,0,0,0,0
10060,1858,0,0,0,0
10061,1858,0,0,0,0
10062,1858,0,0,0,0
10063,1858,0,0,0,0
10064,1858,0,0,0,0
10065,1858,0,0,0,0
10066,1858,0,0,0,0
10067,1858,0,0,0,0
10068,1858,0,0,0,0
10069,1858,0,0,0,0
10070,1858,0,0,0,0
10071,1858,0,0,0,0
10072,1858,0,0,0,0
10073,1858,0,0,0,0
10074,1858,0,0,0,0
10075,1858,0,0,0,0
10076,1858,0,0,0,0
10077,1858,0,0,0,0
10078,1858,0,0,0,0
10079,1858,0,0,0,0
10080,1858,0,0,0,0
10081,1858,0,0,0,0
10082,1858,0,0,0,0
10083,1858,0,0,0,0
10084,1858,0,0,0,0
10085,1858,0,0,0,0
10086,1858,0,0,0,0
10087,1858,0,0,0,0
10088,1858,0,0,0,0
10089,1858,0,0,0,0
10090,1858,0,0,0,0
10091,1858,0,0,0,0
10092,1858,0,0,0,0
10093,1858,0,0,0,0
10094,1858,0,0,0,0
10095,1858,0,0,0,0
10096,1858,0,0,0,0
10097,1858,0,0,0,0
10098,1858,0,0,0,0
10099,1858,0,0,0,0
10100,1858,0,0,0,0
10101,1858,0,0,0,0
10102,1858,0,0,0,0
10103,1858,0,0,0,0
10104,1858,0,0,0,0
10105,1858,0,0,0,0
10106,1858,0,0,0,0
10107,1858,0,0,0,0
10108,1858,0,0,0,0
10109,1858,0,0,0,0
10110,1858,0,0,0,0
10111,1858,0,0,0,0
10112,1858,0,0,0,0
10113,1858,0,0,0,0
10114,1858,0,0,0,0
10115,1858,0,0,0,0
10116,1858,0,0,0,0
10117,1858,0,0,0,0
10118,1858,0,0,0,0
10119,1858,0,0,0,0
10120,1858,0,0,0,0
10121,1858,0,0,0,0
10122,1858,0,0,0,0
10123,1858,0,0,0,0
10124,1858,0,0,0,0
10125,1858,0,0,0,0
10126,1858,0,0,0,0
10127,1858,0,0,0,0
10128,1858,0,0,0,0
10129,1858,0,0,0,0
10130,1858,0,0,0,0
10131,1858,0,0,0,0
10132,1858,0,0,0,0
10133,1858,0,0,0,0
10134,1858,0,0,0,0
10135,1858,0,0,0,0
10136,1858,0,0,0,0
10137,1858,0,0,0,0
10138,1858,0,0,0,0
10139,1858,0,0,0,0
10140,1858,0,0,0,0
10141,1858,0,0,0,0
10142,1858,0,0,0,0
10143,1858,0,0,0,0
10144,1858,0,0,0,0
10145,1858,0,0,0,0
10146,1858,0,0,0,0
10147,1858,0,0,0,0
10148,1858,0,0,0,0
10149,1858,0,0,0,0
10150,1858,0,0,0,0
10151,1858,0,0,0,0
10152,1858,0,0,0,0
10153,1858,0,0,0,0
10154,1858,0,0,0,0
10155,1858,0,0,0,0
10156,1858,0,0,0,0
10157,1858,0,0,0,0
10158,1858,0,0,0,0
10159,1858,0,0,0,0
10160,1858,0,0,0,0
10161,1858,0,0,0,0
10162,1858,0,0,0,0
10163,1858,0,0,0,0
10164,1858,0,0,0,0
10165,1858,0,0,0,0
10166,1858,0,0,0,0
10167,1858,0,0,0,0
10168,1858,0,0,0,0
10169,1858,0,0,0,0
10170,1858,0,0,0,0
10171,1858,0,0,0,0
10172,1858,0,0,0,0
10173,1858,0,0,0,0
10174,1858,0,0,0,0
10175,1858,0,0,0,0
10176,1858,0,0,0,0
10177,1858,0,0,0,0
10178,1858,0,0,0,0
10179,1858,0,0,0,0
10180,1858,0,0,0,0
10181,1858,0,0,0,0
10182,1858,0,0,0,0
10183,1858,0,0,0,0
10184,1858,0,0,0,0
10185,1858,0,0,0,0
10186,1858,0,0,0,0
10187,1858,0,0,0,0
10188,1858,0,0,0,0
10189,1858,0,0,0,0
10190,1858,0,0,0,0
10191,1858,0,0,0,0
10192,1858,0,0,0,0
10193,1858,0,0,0,0
10194,1858,0,0,0,0
10195,1858,0,0,0,0
10196,1858,0,0,0,0
10197,1858,0,0,0,0
10198,1858,0,0,0,0
10199,1858,0,0,0,0
10200,1858,0,0,0,0
10201,1858,0,0,0,0
10202,1858,0,0,0,0
10203,1858,0,0,0,0
10204,1858,0,0,0,0
10205,1858,0,0,0,0
10206,1858,0,0,0,0
10207,1858,0,0,0,0
10208,1858,0,0,0,0
10209,1858,0,0,0,0
10210,1858,0,0,0,0
10211,1858,0,0,0,0
10212,1858,0,0,0,0
10213,1858,0,0,0,0
10214,1858,0,0,0,0
10215,1858,0,0,0,0
10216,1858,0,0,0,0
10217,1858,0,0,0,0
10218,1858,0,0,0,0
10219,1858,0,0,0,0
10220,1858,0,0,0,0
10221,1858,0,0,0,0
10222,1858,0,0,0,0
10223,1858,0,0,0,0
10224,1858,0,0,0,0
10225,1858,0,0,0,0
10226,1858,0,0,0,0
10227,1858,0,0,0,0
10228,1858,0,0,0,0
10229,1858,0,0,0,0
10230,1858,0,0,0,0
10231,1858,0,0,0,0
10232,1858,0,0,0,0
10233,1858,0,0,0,0
10234,1858,0,0,0,0
10235,1858,0,0,0,0
10236,1858,0,0,0,0
10237,1858,0,0,0,0
10238,1858,0,0,0,0
10239,1858,0,0,0,0
10240,1858,0,0,0,0
10241,1858,0,0,0,0
10242,1858,0,0,0,0
10243,1858,0,0,0,0
10244,1858,0,0,0,0
10245,1858,0,0,0,0
10246,1858,0,0,0,0
10247,1858,0,0,0,0
10248,1858,0,0,0,0
10249,1858,0,0,0,0
10250,1858,0,0,0,0
10251,1858,0,0,0,0
10252,1858,0,0,0,0
10253,1858,0,0,0,0
10254,1858,0,0,0,0
10255,1858,0,0,0,0
10256,1858,0,0,0,0
10257,1858,0,0,0,0
10258,1858,0,0,0,0
10259,1858,0,0,0,0
10260,1858,0,0,0,0
10261,1858,0,0,0,0
10262,1858,0,0,0,0
10263,1858,0,0,0,0
10264,1858,0,0,0,0
10265,1858,0,0,0,0
10266,1858,0,0,0,0
10267,1858,0,0,0,0
10268,1858,0,0,0,0
10269,1858,0,0,0,0
10270,1858,0,0,0,0
10271,1858,0,0,0,0
10272,1858,0,0,0,0
10273,1858,0,0,0,0
10274,1858,0,0,0,0
10275,1858,0,0,0,0
10276,1858,0,0,0,0
10277,1858,0,0,0,0
10278,1858,0,0,0,0
10279,1858,0,0,0,0
10280,1858,0,0,0,0
10281,1858,0,0,0,0
10282,1858,0,0,0,0
10283,1858,0,0,0,0
10284,1858,0,0,0,0
10285,1858,0,0,0,0
10286,1858,0,0,0,0
10287,1858,0,0,0,0
10288,1858,0,0,0,0
10289,1858,0,0,0,0
10290,1858,0,0,0,0
10291,1858,0,0,0,0
10292,1858,0,0,0,0
10293,1858,0,0,0,0
10294,1858,0,0,0,0
10295,1858,0,0,0,0
10296,1858,0,0,0,0
10297,1858,0,0,0,0
10298,1858,0,0,0,0
10299,1858,0,0,0,0
10300,1858,0,0,0,0
10301,1858,0,0,0,0
10302,1858,0,0,0,0
10303,1858,0,0,0,0
10304,1858,0,0,0,0
10305,1858,0,0,0,0
10306,1858,0,0,0,0
10307,1858,0,0,0,0
10308,1858,0,0,0,0
10309,1858,0,0,0,0
10310,1858,0,0,0,0
10311,1858,0,0,0,0
10312,1858,0,0,0,0
10313,1858,0,0,0,0
10314,1858,0,0,0,0
10315,1858,0,0,0,0
10316,1858,0,0,0,0
10317,1858,0,0,0,0
10318,1858,0,0,0,0
10319,1858,0,0,0,0
10320,1858,0,0,0,0
10321,1858,0,0,0,0
10322,1858,0,0,0,0
10323,1858,0,0,0,0
10324,1858,0,0,0,0
10325,1858,0,0,0,0
10326,1858,0,0,0,0
10327,1858,0,0,0,0
10328,1858,0,0,0,0
10329,1858,0,0,0,0
10330,1858,0,0,0,0
10331,1858,0,0,0,0
10332,1858,0,0,0,0
10333,1858,0,0,0,0
10334,1858,0,0,0,0
10335,1858,0,0,0,0
10336,1858,0,0,0,0
3001,1860,0,0,0,0
3002,1860,0,0,0,0
3003,1860,0,0,0,0
3004,1860,0,0,0,0
3005,1860,0,0,0,0
3006,1860,0,0,0,0
3007,1860,0,0,0,0
3008,1860,0,0,0,0
3009,1860,0,0,0,0
3010,1860,0,0,0,0
3011,1860,0,0,0,0
3012,1860,0,0,0,0
3013,1860,0,0,0,0
3014,1860,0,0,0,0
3015,1860,0,0,0,0
3016,1860,0,0,0,0
3017,1860,0,0,0,0
3018,1860,0,0,0,0
3019,1860,0,0,0,0
3020,1860,0,0,0,0
3021,1860,0,0,0,0
3022,1860,0,0,0,0
3023,1860,0,0,0,0
3024,1860,0,0,0,0
3025,1860,0,0,0,0
3026,1860,0,0,0,0
3027,1860,0,0,0,0
3028,1860,0,0,0,0
3029,1860,0,0,0,0
3030,1860,0,0,0,0
3031,1860,0,0,0,0
3032,1860,0,0,0,0
3033,1860,0,0,0,0
3034,1860,0,0,0,0
3035,1860,0,0,0,0
3036,1860,0,0,0,0
3037,1860,0,0,0,0
3038,1860,0,0,0,0
3039,1860,0,0,0,0
3040,1860,0,0,0,0
3041,1860,0,0,0,0
3042,1860,0,0,0,0
3043,1860,0,0,0,0
3044,1860,0,0,0,0
3045,1860,0,0,0,0
3046,1860,0,0,0,0
3047,1860,0,0,0,0
3048,1860,0,0,0,0
3049,1860,0,0,0,0
3050,1860,0,0,0,0
3051,1860,0,0,0,0
3052,1860,0,0,0,0
3053,1860,0,0,0,0
3054,1860,0,0,0,0
3055,1860,0,0,0,0
3056,1860,0,0,0,0
3057,1860,0,0,0,0
3058,1860,0,0,0,0
3059,1860,0,0,0,0
3060,1860,0,0,0,0
3061,1860,0,0,0,0
3062,1860,0,0,0,0
3063,1860,0,0,0,0
3064,1860,0,0,0,0
3065,1860,0,0,0,0
3066,1860,0,0,0,0
3067,1860,0,0,0,0
3068,1860,0,0,0,0
3069,1860,0,0,0,0
3070,1860,0,0,0,0
3071,1860,0,0,0,0
3072,1860,0,0,0,0
3073,1860,0,0,0,0
3074,1860,0,0,0,0
3075,1860,0,0,0,0
3076,1860,0,0,0,0
3077,1860,0,0,0,0
3078,1860,0,0,0,0
3079,1860,0,0,0,0
3080,1860,0,0,0,0
3081,1860,0,0,0,0
3082,1860,0,0,0,0
3083,1860,0,0,0,0
3084,1860,0,0,0,0
3085,1860,0,0,0,0
3086,1860,0,0,0,0
3087,1860,0,0,0,0
3088,1860,0,0,0,0
3089,1860,0,0,0,0
3090,1860,0,0,0,0
3091,1860,0,0,0,0
3092,1860,0,0,0,0
3093,1860,0,0,0,0
3094,1860,0,0,0,0
3095,1860,0,0,0,0
3096,1860,0,0,0,0
3097,1860,0,0,0,0
3098,1860,0,0,0,0
3099,1860,0,0,0,0
3100,1860,0,0,0,0
3101,1860,0,0,0,0
3102,1860,0,0,0,0
4001,1860,0,0,0,0
4002,1860,0,0,0,0
4003,1860,0,0,0,0
4004,1860,0,0,0,0
4005,1860,0,0,0,0
4006,1860,0,0,0,0
4007,1860,0,0,0,0
4008,1860,0,0,0,0
4009,1860,0,0,0,0
4010,1860,0,0,0,0
4011,1860,0,0,0,0
4012,1860,0,0,0,0
4013,1860,0,0,0,0
4014,1860,0,0,0,0
4015,1860,0,0,0,0
4016,1860,0,0,0,0
4017,1860,0,0,0,0
4018,1860,0,0,0,0
4019,1860,0,0,0,0
4020,1860,0,0,0,0
4021,1860,0,0,0,0
4022,1860,0,0,0,0
4023,1860,0,0,0,0
4024,1860,0,0,0,0
4025,1860,0,0,0,0
4026,1860,0,0,0,0
4027,1860,0,0,0,0
4028,1860,0,0,0,0
4029,1860,0,0,0,0
4030,1860,0,0,0,0
4031,1860,0,0,0,0
4032,1860,0,0,0,0
4033,1860,0,0,0,0
4034,1860,0,0,0,0
4035,1860,0,0,0,0
4036,1860,0,0,0,0
4037,1860,0,0,0,0
4038,1860,0,0,0,0
4039,1860,0,0,0,0
4040,1860,0,0,0,0
4041,1860,0,0,0,0
4042,1860,0,0,0,0
4043,1860,0,0,0,0
4044,1860,0,0,0,0
4045,1860,0,0,0,0
4046,1860,0,0,0,0
4047,1860,0,0,0,0
4048,1860,0,0,0,0
4049,1860,0,0,0,0
4050,1860,0,0,0,0
4051,1860,0,0,0,0
4052,1860,0,0,0,0
4053,1860,0,0,0,0
4054,1860,0,0,0,0
4055,1860,0,0,0,0
4056,1860,0,0,0,0
4057,1860,0,0,0,0
4058,1860,0,0,0,0
4059,1860,0,0,0,0
4060,1860,0,0,0,0
4061,1860,0,0,0,0
4062,1860,0,0,0,0
4063,1860,0,0,0,0
4064,1860,0,0,0,0
4065,1860,0,0,0,0
4066,1860,0,0,0,0
4067,1860,0,0,0,0
4068,1860,0,0,0,0
4069,1860,0,0,0,0
4070,1860,0,0,0,0
4071,1860,0,0,0,0
4072,1860,0,0,0,0
4073,1860,0,0,0,0
4074,1860,0,0,0,0
4075,1860,0,0,0,0
4076,1860,0,0,0,0
4077,1860,0,0,0,0
4078,1860,0,0,0,0
4079,1860,0,0,0,0
4080,1860,0,0,0,0
4081,1860,0,0,0,0
4082,1860,0,0,0,0
4083,1860,0,0,0,0
4084,1860,0,0,0,0
4085,1860,0,0,0,0
4086,1860,0,0,0,0
4087,1860,0,0,0,0
4088,1860,0,0,0,0
4089,1860,0,0,0,0
4090,1860,0,0,0,0
4091,1860,0,0,0,0
4092,1860,0,0,0,0
4093,1860,0,0,0,0
4094,1860,0,0,0,0
4095,1860,0,0,0,0
4096,1860,0,0,0,0
4097,1860,0,0,0,0
4098,1860,0,0,0,0
4099,1860,0,0,0,0
4100,1860,0,0,0,0
4101,1860,0,0,0,0
4102,1860,0,0,0,0
4103,1860,0,0,0,0
4104,1860,0,0,0,0
4105,1860,0,0,0,0
4106,1860,0,0,0,0
4107,1860,0,0,0,0
4108,1860,0,0,0,0
4109,1860,0,0,0,0
4110,1860,0,0,0,0
4111,1860,0,0,0,0
4112,1860,0,0,0,0
4113,1860,0,0,0,0
4114,1860,0,0,0,0
4115,1860,0,0,0,0
4116,1860,0,0,0,0
4117,1860,0,0,0,0
4118,1860,0,0,0,0
4119,1860,0,0,0,0
4120,1860,0,0,0,0
4121,1860,0,0,0,0
4122,1860,0,0,0,0
4123,1860,0,0,0,0
4124,1860,0,0,0,0
4125,1860,0,0,0,0
4126,1860,0,0,0,0
4127,1860,0,0,0,0
4128,1860,0,0,0,0
4129,1860,0,0,0,0
4130,1860,0,0,0,0
4131,1860,0,0,0,0
4132,1860,0,0,0,0
4133,1860,0,0,0,0
4134,1860,0,0,0,0
4135,1860,0,0,0,0
4136,1860,0,0,0,0
4137,1860,0,0,0,0
4138,1860,0,0,0,0
4139,1860,0,0,0,0
4140,1860,0,0,0,0
4141,1860,0,0,0,0
4142,1860,0,0,0,0
4143,1860,0,0,0,0
4144,1860,0,0,0,0
4145,1860,0,0,0,0
4146,1860,0,0,0,0
4147,1860,0,0,0,0
4148,1860,0,0,0,0
4149,1860,0,0,0,0
4150,1860,0,0,0,0
4151,1860,0,0,0,0
4152,1860,0,0,0,0
4153,1860,0,0,0,0
4154,1860,0,0,0,0
4155,1860,0,0,0,0
4156,1860,0,0,0,0
4157,1860,0,0,0,0
4158,1860,0,0,0,0
4159,1860,0,0,0,0
4160,1860,0,0,0,0
4161,1860,0,0,0,0
4162,1860,0,0,0,0
4163,1860,0,0,0,0
4164,1860,0,0,0,0
4165,1860,0,0,0,0
4166,1860,0,0,0,0
4167,1860,0,0,0,0
4168,1860,0,0,0,0
4169,1860,0,0,0,0
4170,1860,0,0,0,0
4171,1860,0,0,0,0
4172,1860,0,0,0,0
4173,1860,0,0,0,0
4174,1860,0,0,0,0
4175,1860,0,0,0,0
4176,1860,0,0,0,0
4177,1860,0,0,0,0
4178,1860,0,0,0,0
4179,1860,0,0,0,0
4180,1860,0,0,0,0
4181,1860,0,0,0,0
4182,1860,0,0,0,0
4183,1860,0,0,0,0
4184,1860,0,0,0,0
4185,1860,0,0,0,0
4186,1860,0,0,0,0
4187,1860,0,0,0,0
4188,1860,0,0,0,0
4189,1860,0,0,0,0
4190,1860,0,0,0,0
4191,1860,0,0,0,0
4192,1860,0,0,0,0
4193,1860,0,0,0,0
4194,1860,0,0,0,0
4195,1860,0,0,0,0
4196,1860,0,0,0,0
4197,1860,0,0,0,0
4198,1860,0,0,0,0
4199,1860,0,0,0,0
4200,1860,0,0,0,0
4201,1860,0,0,0,0
4202,1860,0,0,0,0
4203,1860,0,0,0,0
4204,1860,0,0,0,0
4205,1860,0,0,0,0
4206,1860,0,0,0,0
4207,1860,0,0,0,0
4208,1860,0,0,0,0
4209,1860,0,0,0,0
4210,1860,0,0,0,0
4211,1860,0,0,0,0
4212,1860,0,0,0,0
4213,1860,0,0,0,0
4214,1860,0,0,0,0
4215,1860,0,0,0,0
4216,1860,0,0,0,0
4217,1860,0,0,0,0
4218,1860,0,0,0,0
4219,1860,0,0,0,0
4220,1860,0,0,0,0
4221,1860,0,0,0,0
4222,1860,0,0,0,0
4223,1860,0,0,0,0
4224,1860,0,0,0,0
4225,1860,0,0,0,0
4226,1860,0,0,0,0
4227,1860,0,0,0,0
4228,1860,0,0,0,0
4229,1860,0,0,0,0
4230,1860,0,0,0,0
4231,1860,0,0,0,0
4232,1860,0,0,0,0
4233,1860,0,0,0,0
4234,1860,0,0,0,0
4235,1860,0,0,0,0
4236,1860,0,0,0,0
5001,1860,0,0,0,0
5002,1860,0,0,0,0
5003,1860,0,0,0,0
5004,1860,0,0,0,0
5005,1860,0,0,0,0
5006,1860,0,0,0,0
5007,1860,0,0,0,0
5008,1860,0,0,0,0
5009,1860,0,0,0,0
5010,1860,0,0,0,0
5011,1860,0,0,0,0
5012,1860,0,0,0,0
5013,1860,0,0,0,0
5014,1860,0,0,0,0
5015,1860,0,0,0,0
5016,1860,0,0,0,0
5017,1860,0,0,0,0
5018,1860,0,0,0,0
5019,1860,0,0,0,0
5020,1860,0,0,0,0
5021,1860,0,0,0,0
5022,1860,0,0,0,0
5023,1860,0,0,0,0
5024,1860,0,0,0,0
5025,1860,0,0,0,0
5026,1860,0,0,0,0
5027,1860,0,0,0,0
5028,1860,0,0,0,0
5029,1860,0,0,0,0
5030,1860,0,0,0,0
5031,1860,0,0,0,0
5032,1860,0,0,0,0
5033,1860,0,0,0,0
5034,1860,0,0,0,0
5035,1860,0,0,0,0
5036,1860,0,0,0,0
5037,1860,0,0,0,0
5038,1860,0,0,0,0
5039,1860,0,0,0,0
5040,1860,0,0,0,0
5041,1860,0,0,0,0
5042,1860,0,0,0,0
5043,1860,0,0,0,0
5044,1860,0,0,0,0
5045,1860,0,0,0,0
5046,1860,0,0,0,0
5047,1860,0,0,0,0
5048,1860,0,0,0,0
5049,1860,0,0,0,0
5050,1860,0,0,0,0
5051,1860,0,0,0,0
5052,1860,0,0,0,0
5053,1860,0,0,0,0
5054,1860,0,0,0,0
5055,1860,0,0,0,0
5056,1860,0,0,0,0
5057,1860,0,0,0,0
5058,1860,0,0,0,0
5059,1860,0,0,0,0
5060,1860,0,0,0,0
5061,1860,0,0,0,0
5062,1860,0,0,0,0
5063,1860,0,0,0,0
5064,1860,0,0,0,0
5065,1860,0,0,0,0
5066,1860,0,0,0,0
5067,1860,0,0,0,0
5068,1860,0,0,0,0
5069,1860,0,0,0,0
5070,1860,0,0,0,0
5071,1860,0,0,0,0
5072,1860,0,0,0,0
5073,1860,0,0,0,0
5074,1860,0,0,0,0
5075,1860,0,0,0,0
5076,1860,0,0,0,0
5077,1860,0,0,0,0
5078,1860,0,0,0,0
5079,1860,0,0,0,0
5080,1860,0,0,0,0
5081,1860,0,0,0,0
5082,1860,0,0,0,0
5083,1860,0,0,0,0
5084,1860,0,0,0,0
5085,1860,0,0,0,0
5086,1860,0,0,0,0
5087,1860,0,0,0,0
5088,1860,0,0,0,0
5089,1860,0,0,0,0
5090,1860,0,0,0,0
5091,1860,0,0,0,0
5092,1860,0,0,0,0
5093,1860,0,0,0,0
5094,1860,0,0,0,0
5095,1860,0,0,0,0
5096,1860,0,0,0,0
5097,1860,0,0,0,0
5098,1860,0,0,0,0
5099,1860,0,0,0,0
5100,1860,0,0,0,0
5101,1860,0,0,0,0
5102,1860,0,0,0,0
5103,1860,0,0,0,0
5104,1860,0,0,0,0
5105,1860,0,0,0,0
5106,1860,0,0,0,0
5107,1860,0,0,0,0
5108,1860,0,0,0,0
5109,1860,0,0,0,0
5110,1860,0,0,0,0
5111,1860,0,0,0,0
5112,1860,0,0,0,0
5113,1860,0,0,0,0
5114,1860,0,0,0,0
5115,1860,0,0,0,0
5116,1860,0,0,0,0
5117,1860,0,0,0,0
5118,1860,0,0,0,0
5119,1860,0,0,0,0
5120,1860,0,0,0,0
5121,1860,0,0,0,0
5122,1860,0,0,0,0
5123,1860,0,0,0,0
5124,1860,0,0,0,0
5125,1860,0,0,0,0
5126,1860,0,0,0,0
5127,1860,0,0,0,0
5128,1860,0,0,0,0
5129,1860,0,0,0,0
5130,1860,0,0,0,0
5131,1860,0,0,0,0
5132,1860,0,0,0,0
5133,1860,0,0,0,0
5134,1860,0,0,0,0
5135,1860,0,0,0,0
5136,1860,0,0,0,0
5137,1860,0,0,0,0
5138,1860,0,0,0,0
5139,1860,0,0,0,0
5140,1860,0,0,0,0
5141,1860,0,0,0,0
5142,1860,0,0,0,0
5143,1860,0,0,0,0
5144,1860,0,0,0,0
5145,1860,0,0,0,0
5146,1860,0,0,0,0
5147,1860,0,0,0,0
6001,1860,0,0,0,0
6002,1860,0,0,0,0
6003,1860,0,0,0,0
6004,1860,0,0,0,0
6005,1860,0,0,0,0
6006,1860,0,0,0,0
6007,1860,0,0,0,0
6008,1860,0,0,0,0
6009,1860,0,0,0,0
6010,1860,0,0,0,0
6011,1860,0,0,0,0
6012,1860,0,0,0,0
6013,1860,0,0,0,0
6014,1860,0,0,0,0
6015,1860,0,0,0,0
6016,1860,0,0,0,0
6017,1860,0,0,0,0
6018,1860,0,0,0,0
6019,1860,0,0,0,0
6020,1860,0,0,0,0
6021,1860,0,0,0,0
6022,1860,0,0,0,0
6023,1860,0,0,0,0
6024,1860,0,0,0,0
6025,1860,0,0,0,0
6026,1860,0,0,0,0
6027,1860,0,0,0,0
6028,1860,0,0,0,0
6029,1860,0,0,0,0
6030,1860,0,0,0,0
6031,1860,0,0,0,0
6032,1860,0,0,0,0
6033,1860,0,0,0,0
6034,1860,0,0,0,0
6035,1860,0,0,0,0
6036,1860,0,0,0,0
6037,1860,0,0,0,0
6038,1860,0,0,0,0
6039,1860,0,0,0,0
6040,1860,0,0,0,0
6041,1860,0,0,0,0
6042,1860,0,0,0,0
6043,1860,0,0,0,0
6044,1860,0,0,0,0
6045,1860,0,0,0,0
6046,1860,0,0,0,0
6047,1860,0,0,0,0
6048,1860,0,0,0,0
6049,1860,0,0,0,0
6050,1860,0,0,0,0
6051,1860,0,0,0,0
6052,1860,0,0,0,0
6053,1860,0,0,0,0
6054,1860,0,0,0,0
6055,1860,0,0,0,0
6056,1860,0,0,0,0
6057,1860,0,0,0,0
6058,1860,0,0,0,0
6059,1860,0,0,0,0
6060,1860,0,0,0,0
6061,1860,0,0,0,0
6062,1860,0,0,0,0
6063,1860,0,0,0,0
6064,1860,0,0,0,0
6065,1860,0,0,0,0
6066,1860,0,0,0,0
6067,1860,0,0,0,0
6068,1860,0,0,0,0
6069,1860,0,0,0,0
6070,1860,0,0,0,0
6071,1860,0,0,0,0
6072,1860,0,0,0,0
6073,1860,0,0,0,0
6074,1860,0,0,0,0
6075,1860,0,0,0,0
6076,1860,0,0,0,0
6077,1860,0,0,0,0
6078,1860,0,0,0,0
6079,1860,0,0,0,0
6080,1860,0,0,0,0
6081,1860,0,0,0,0
6082,1860,0,0,0,0
6083,1860,0,0,0,0
6084,1860,0,0,0,0
6085,1860,0,0,0,0
6086,1860,0,0,0,0
6087,1860,0,0,0,0
6088,1860,0,0,0,0
6089,1860,0,0,0,0
6090,1860,0,0,0,0
6091,1860,0,0,0,0
6092,1860,0,0,0,0
6093,1860,0,0,0,0
6094,1860,0,0,0,0
6095,1860,0,0,0,0
6096,1860,0,0,0,0
6097,1860,0,0,0,0
6098,1860,0,0,0,0
6099,1860,0,0,0,0
6100,1860,0,0,0,0
6101,1860,0,0,0,0
6102,1860,0,0,0,0
6103,1860,0,0,0,0
6104,1860,0,0,0,0
6105,1860,0,0,0,0
6106,1860,0,0,0,0
6107,1860,0,0,0,0
6108,1860,0,0,0,0
6109,1860,0,0,0,0
6110,1860,0,0,0,0
6111,1860,0,0,0,0
6112,1860,0,0,0,0
6113,1860,0,0,0,0
6114,1860,0,0,0,0
6115,1860,0,0,0,0
6116,1860,0,0,0,0
6117,1860,0,0,0,0
6118,1860,0,0,0,0
6119,1860,0,0,0,0
6120,1860,0,0,0,0
6121,1860,0,0,0,0
6122,1860,0,0,0,0
6123,1860,0,0,0,0
6124,1860,0,0,0,0
6125,1860,0,0,0,0
6126,1860,0,0,0,0
6127,1860,0,0,0,0
6128,1860,0,0,0,0
6129,1860,0,0,0,0
6130,1860,0,0,0,0
