code_amc,area_amc_km2,dist_rio_km,dist_rio_principal_km,comp_total_rios_km,comp_rios_principais_km,pct_comp_principal,comp_maior_rio_km,densidade_hidro_km_km2,n_rios_distintos,n_segmentos_rios,otto_min
3075,533.7009223603997,0.3243457298715512,1.2693007460228825,156.25370213606828,85.27416314190201,54.574171348365155,22.790180453260668,0.292773903116009,6,16,4
3076,515.7090696864482,0.6487012768343776,0.6487012768343776,99.64075277548463,66.8877049101874,67.12886348912077,54.65504436094464,0.1932111700809651,2,8,2
3077,4034.129553148515,1.5978884045367283,1.5978884045367283,955.5306211463488,690.5616660875278,72.2699671580448,82.40968867941302,0.23686165963623712,46,96,3
3078,747.4550029764044,2.738891824014385,5.800262608522755,132.3761158809106,20.524032581254755,15.504332065248668,17.753809963547567,0.17710245480166975,4,26,5
3079,408.3947103717096,0.03319592699946737,4.6756736334763875,173.06819340240003,28.856628741683963,16.673559811530218,23.12754491954785,0.4237767752791855,2,50,4
3080,693.6152744114781,1.348949594028054,1.348949594028054,413.8815734286269,136.04466659715047,32.870433315053376,31.134680107442428,0.5967019307350159,9,97,3
3081,1143.9719055607072,2.1477654468938536,2.1477654468938536,417.64531753139124,162.82342936528048,38.986054082371524,55.626560749235935,0.3650835440112371,8,46,3
3082,357.23871466005113,0.10240748738740205,2.5256289074850047,212.8889346033037,74.06193097403224,34.78899977212949,41.321778121569466,0.5959290689025379,9,60,3
3083,462.217355555053,0.7428470425767083,1.2294581821079804,268.02560365902593,67.25605230175034,25.093144603942935,23.51008953144703,0.5798691901933621,7,77,3
3084,2983.2103703413463,1.8506227222700913,1.8506227222700913,1153.9075533500165,752.4045721277737,65.20492650762168,309.0495331174627,0.38680059737724215,33,124,1
3085,2509.9801112854166,0.5311344595730032,4.224076928980199,583.7605929945889,421.72926668384235,72.2435312943009,79.72256886802967,0.2325757843139371,30,57,2
3086,4029.050985999249,0.0500654869395311,1.435356376605912,1306.265038788424,541.8317880274551,41.479467943964146,65.86304490683158,0.3242115930842349,26,134,3
3087,2335.765750440222,1.5488236033005167,3.5698611037533454,483.08910342335406,373.6794667156345,77.35207937161053,126.98601762447028,0.20682258198721606,24,45,3
3088,385.58392765522467,0.5822270527792536,8.080482812717836,73.24243345761211,35.31524899948537,48.21692471471952,18.23979368384096,0.18995198763342352,5,11,5
3089,712.6691535499417,0.6908843636139225,1.3381371961769295,363.9756337004682,116.51961597180815,32.01302647300213,34.209935714694346,0.5107217449884506,11,86,3
3090,1944.2756673796553,0.46700234506591615,2.0602727799375726,638.4073196117253,221.26584528987038,34.6590395336386,48.7478687029118,0.32835226522796607,17,113,2
3091,937.086497416917,0.4783239864514295,1.4641205458080278,435.04444546857155,138.2988939459607,31.789601128455665,68.54978571714464,0.46425217593869234,8,105,3
3092,463.64161908168103,0.05423457877299893,1.3957253135882544,137.48049080811305,34.67589720431198,25.222413013283823,10.112776663396435,0.2965231876301699,6,47,4
3093,2357.314359260186,2.6623180272862133,2.6623180272862133,686.7836996959123,362.2092502161154,52.73993112773221,54.59980188287145,0.2913415841200963,23,74,2
3094,2076.016844878153,2.560843214241887,2.560843214241887,538.1185135688776,375.7724349684365,69.83079479578967,36.56459415947569,0.25920720002657843,24,54,2
3095,390.7982775665565,0.27287344368577876,0.27287344368577876,136.01975497033277,87.73718766963827,64.50326843242337,58.642485440086,0.34805617828540036,6,29,1
3096,841.297443019324,0.9375350112397177,2.0144401920855888,364.3975286362473,190.42623332332423,52.257827882640086,156.34140643945716,0.43313756824038907,10,76,1
3097,3566.590652086451,0.6866410894079688,2.104807238602965,955.2753887172358,494.74432066171744,51.79075337909319,79.28902884246925,0.26783992947393637,29,97,3
3098,3169.004882030559,0.37622657231262807,1.2714856812654372,1563.5731537288502,742.0484433497064,47.45850500055273,101.17127988209815,0.49339562794456193,45,255,3
3099,4441.444084839013,1.7899112309921539,1.959293440606815,1297.9309462976216,707.5228564349397,54.511594661731834,77.58598701451464,0.2922317429883094,47,146,2
3100,1495.8645459373074,1.664880399617665,1.664880399617665,336.31786018035825,183.61215056045725,54.59482599645199,34.4309832480916,0.22483176106672265,13,39,3
3101,1748.731637229842,1.5926517479616058,1.5926517479616058,381.22649424743213,265.8936145992758,69.74688764068416,50.895953744290104,0.21800171400303098,17,33,2
3102,1970.7676336551579,0.7862300486746914,1.6371239239744957,969.4550788224034,233.67286002342124,24.103526313696097,69.48572420856561,0.4919174956330936,13,217,3
4001,6540.335375311443,1.1529832723646238,2.041287000827548,1726.629082550628,792.9318113394454,45.923691391095005,67.06837567649421,0.26399702514772155,51,156,4
4002,112.6397014209168,1.0355318241013611,6.541218497085466,15.406156710945904,0,0,8.774399312897422,0.13677377085167802,0,4,NA
4003,516.7033919383515,2.942121514542256,5.033387874529022,82.01149494387997,54.168193708850694,66.04951384670856,19.956100206270072,0.15872064364861932,5,10,4
4004,2480.3448302290913,0.5963900980731235,4.947874673688596,560.2152059044279,294.0331662795845,52.48575247165752,81.47533204466026,0.22586182335489413,24,55,4
4005,540.1122442590811,1.287996791805843,1.287996791805843,104.50088410874379,68.09026702307602,65.15759900387175,22.47911524749496,0.19347993906728914,8,13,5
4006,2224.172704836895,2.105677493887386,2.105677493887386,432.0073768543731,426.87285456321075,98.81147346868266,36.026304229692514,0.19423283808621933,30,34,3
4007,1879.4014980440606,1.1077464811489635,1.1077464811489635,301.2250634118186,216.01096690335478,71.71082128980625,35.36728820364316,0.16027712211856324,19,27,4
4008,5634.827754157413,4.625709426516061,4.625709426516061,960.4102758031162,703.3412981852977,73.23342074793486,98.64721101522133,0.17044181609535786,43,73,3
4009,1159.267706028252,2.5464481331789233,2.9126334345067684,336.2997142427896,182.2104978331333,54.18098503098564,49.958522097122696,0.29009668128769023,13,42,2
4010,224.24215989250715,0.6071399879083063,8.920676777713782,62.18381574425707,6.90168901759145,11.098850938925937,13.717972216609,0.2773065322509627,1,9,4
4011,13649.071966757625,1.3907280476816886,1.3907280476816886,2665.8334765849327,1549.743017862532,58.13352677406659,182.3832831177625,0.19531243465325568,58,181,3
4012,2857.265300212527,0.2946969996021215,0.2946969996021215,629.9031324996217,404.2587278099263,64.17791989789305,64.64666663298385,0.2204566486887895,26,53,2
4013,1803.8260369205839,0.20924828583290764,1.8787415628932373,430.089643025986,282.4805780767313,65.6794653526832,42.400437374477775,0.2384318854606495,25,45,4
4014,8932.848713358808,2.430706403712491,2.430706403712491,2034.6045849047798,1177.3597603626654,57.8667604063109,101.29828088905514,0.22776660057637488,76,185,3
4015,6903.482806696535,0.8558572229566086,0.8558572229566086,1862.135971497912,591.5401365512149,31.766753105326508,89.30307333553098,0.26973862666704956,40,180,4
4016,7105.688095958867,1.0598060910929212,1.0598060910929212,1635.3003219583015,1261.0411412900903,77.11373405589322,100.73607733126792,0.23013961489364082,71,123,3
4017,11916.817187036957,0.15785011096281082,2.4340115027207565,2026.2250175064012,1253.9530557508742,61.88616984376528,116.76917378428398,0.1700307209302931,76,198,2
4018,501.00734718307615,1.488344760390715,1.488344760390715,80.74204526965629,51.27908865918127,63.50977175265152,25.012503761578117,0.16115940359683356,5,8,4
4019,2672.9695724718977,1.3741678565690376,1.3741678565690376,532.1441549528181,323.7625871400656,60.84114316143745,67.22956333560974,0.19908350638675773,17,39,4
4020,6990.256431478336,0.8678383980162023,1.169293899192532,2242.948900938103,1327.2091606761023,59.17250990965524,128.6276379635372,0.3208678999010273,99,445,2
4021,10231.769371887443,2.1354566105844355,2.1354566105844355,2337.5284146746726,1659.6502562096475,71.00021740016498,123.36947370772522,0.2284578873618094,105,190,2
